"StockPrice.Date","StockPrice...j."
"29/7/2011",2.77
"1/8/2011",2.84
"2/8/2011",2.9
"3/8/2011",2.87
"4/8/2011",2.96
"5/8/2011",2.8
"8/8/2011",2.77
"9/8/2011",2.69
"10/8/2011",2.77
"11/8/2011",2.75
"12/8/2011",2.8
"15/8/2011",2.99
"16/8/2011",3.02
"17/8/2011",2.97
"18/8/2011",3.06
"19/8/2011",2.98
"22/8/2011",3.01
"23/8/2011",3.01
"24/8/2011",3
"25/8/2011",2.92
"26/8/2011",2.91
"29/8/2011",2.98
"30/8/2011",3.12
"31/8/2011",3.19
"1/9/2011",3.02
"2/9/2011",3.09
"5/9/2011",3.03
"6/9/2011",3.04
"7/9/2011",3.17
"8/9/2011",3.12
"9/9/2011",3.07
"12/9/2011",2.95
"13/9/2011",2.95
"14/9/2011",2.94
"15/9/2011",3.06
"16/9/2011",2.96
"19/9/2011",2.87
"20/9/2011",2.98
"21/9/2011",2.98
"22/9/2011",2.77
"23/9/2011",2.75
"26/9/2011",2.57
"27/9/2011",2.72
"28/9/2011",2.63
"29/9/2011",2.63
"30/9/2011",2.75
"3/10/2011",2.61
"4/10/2011",2.76
"5/10/2011",2.76
"6/10/2011",2.73
"7/10/2011",2.8
"10/10/2011",2.72
"11/10/2011",2.73
"12/10/2011",2.8
"13/10/2011",2.81
"14/10/2011",2.79
"17/10/2011",2.99
"18/10/2011",2.87
"19/10/2011",3.03
"20/10/2011",2.99
"21/10/2011",3
"24/10/2011",3.02
"25/10/2011",3.01
"26/10/2011",2.94
"27/10/2011",2.94
"28/10/2011",2.89
"31/10/2011",2.8
"1/11/2011",2.83
"2/11/2011",2.86
"3/11/2011",3.03
"4/11/2011",3.09
"7/11/2011",3.05
"8/11/2011",3.04
"9/11/2011",3.02
"10/11/2011",3
"11/11/2011",2.99
"14/11/2011",3.01
"15/11/2011",3
"16/11/2011",3
"17/11/2011",3
"18/11/2011",2.99
"21/11/2011",2.86
"22/11/2011",2.91
"23/11/2011",2.91
"24/11/2011",2.9
"25/11/2011",2.86
"28/11/2011",2.87
"29/11/2011",2.87
"30/11/2011",2.9
"1/12/2011",2.97
"2/12/2011",2.88
"5/12/2011",2.92
"6/12/2011",2.88
"7/12/2011",2.86
"8/12/2011",2.88
"9/12/2011",2.85
"12/12/2011",2.86
"13/12/2011",2.94
"14/12/2011",2.95
"15/12/2011",2.9
"16/12/2011",2.91
"19/12/2011",2.92
"20/12/2011",2.93
"21/12/2011",2.95
"22/12/2011",3.01
"23/12/2011",3.01
"26/12/2011",3.01
"27/12/2011",3.01
"28/12/2011",2.96
"29/12/2011",2.98
"30/12/2011",2.99
"2/1/2012",2.99
"3/1/2012",2.99
"4/1/2012",2.93
"5/1/2012",2.93
"6/1/2012",2.95
"9/1/2012",2.96
"10/1/2012",2.94
"11/1/2012",2.99
"12/1/2012",2.98
"13/1/2012",3.09
"16/1/2012",3.09
"17/1/2012",3.17
"18/1/2012",3.13
"19/1/2012",3.16
"20/1/2012",3.2
"23/1/2012",3.2
"24/1/2012",3.2
"25/1/2012",3.2
"26/1/2012",3.23
"27/1/2012",3.14
"30/1/2012",3.14
"31/1/2012",3.17
"1/2/2012",3.26
"2/2/2012",3.49
"3/2/2012",3.3
"6/2/2012",3.3
"7/2/2012",3.3
"8/2/2012",3.35
"9/2/2012",3.45
"10/2/2012",3.45
"13/2/2012",3.57
"14/2/2012",3.21
"15/2/2012",3.22
"16/2/2012",3.32
"17/2/2012",3.35
"20/2/2012",3.3
"21/2/2012",3.24
"22/2/2012",3.37
"23/2/2012",3.34
"24/2/2012",3.34
"27/2/2012",3.34
"28/2/2012",3.29
"29/2/2012",3.3
"1/3/2012",3.3
"2/3/2012",3.33
"5/3/2012",3.24
"6/3/2012",3.21
"7/3/2012",3.32
"8/3/2012",3.37
"9/3/2012",3.35
"12/3/2012",3.35
"13/3/2012",3.28
"14/3/2012",3.34
"15/3/2012",3.32
"16/3/2012",3.31
"19/3/2012",3.35
"20/3/2012",3.37
"21/3/2012",3.23
"22/3/2012",3.21
"23/3/2012",3.21
"26/3/2012",3.3
"27/3/2012",3.32
"28/3/2012",3.27
"29/3/2012",3.33
"30/3/2012",3.29
"2/4/2012",3.29
"3/4/2012",3.35
"4/4/2012",3.35
"5/4/2012",3.35
"6/4/2012",3.35
"9/4/2012",3.35
"10/4/2012",3.31
"11/4/2012",3.3
"12/4/2012",3.31
"13/4/2012",3.32
"16/4/2012",3.28
"17/4/2012",3.32
"18/4/2012",3.32
"19/4/2012",3.33
"20/4/2012",3.4
"23/4/2012",3.41
"24/4/2012",3.42
"25/4/2012",3.46
"26/4/2012",3.46
"27/4/2012",3.42
"30/4/2012",3.45
"1/5/2012",3.45
"2/5/2012",3.52
"3/5/2012",3.57
"4/5/2012",3.51
"7/5/2012",3.44
"8/5/2012",3.4
"9/5/2012",3.54
"10/5/2012",3.47
"11/5/2012",3.41
"14/5/2012",3.42
"15/5/2012",3.46
"16/5/2012",3.42
"17/5/2012",3.53
"18/5/2012",3.47
"21/5/2012",3.56
"22/5/2012",3.62
"23/5/2012",3.66
"24/5/2012",3.71
"25/5/2012",3.47
"28/5/2012",3.4
"29/5/2012",3.44
"30/5/2012",3.33
"31/5/2012",3.42
"1/6/2012",3.35
"4/6/2012",3.27
"5/6/2012",3.3
"6/6/2012",3.32
"7/6/2012",3.41
"8/6/2012",3.4
"11/6/2012",3.42
"12/6/2012",3.44
"13/6/2012",3.4
"14/6/2012",3.4
"15/6/2012",3.46
"18/6/2012",3.44
"19/6/2012",3.53
"20/6/2012",3.55
"21/6/2012",3.44
"22/6/2012",3.5
"25/6/2012",3.54
"26/6/2012",3.58
"27/6/2012",3.62
"28/6/2012",3.57
"29/6/2012",3.59
"2/7/2012",3.59
"3/7/2012",3.61
"4/7/2012",3.71
"5/7/2012",3.71
"6/7/2012",3.71
"9/7/2012",3.69
"10/7/2012",3.83
"11/7/2012",3.72
"12/7/2012",3.74
"13/7/2012",3.7
"16/7/2012",3.69
"17/7/2012",3.7
"18/7/2012",3.68
"19/7/2012",3.74
"20/7/2012",3.76
"23/7/2012",3.68
"24/7/2012",3.58
"25/7/2012",3.74
"26/7/2012",3.74
"27/7/2012",3.77
"30/7/2012",3.78
"31/7/2012",3.77
"1/8/2012",3.74
"2/8/2012",3.7
"3/8/2012",3.7
"6/8/2012",3.74
"7/8/2012",3.73
"8/8/2012",3.72
"9/8/2012",3.74
"10/8/2012",3.76
"13/8/2012",3.71
"14/8/2012",3.7
"15/8/2012",3.7
"16/8/2012",3.68
"17/8/2012",3.66
"20/8/2012",3.67
"21/8/2012",3.73
"22/8/2012",3.75
"23/8/2012",3.86
"24/8/2012",3.88
"27/8/2012",3.78
"28/8/2012",3.77
"29/8/2012",3.76
"30/8/2012",3.84
"31/8/2012",3.8
"3/9/2012",3.82
"4/9/2012",3.77
"5/9/2012",3.51
"6/9/2012",3.53
"7/9/2012",3.45
"10/9/2012",3.39
"11/9/2012",3.6
"12/9/2012",3.52
"13/9/2012",3.45
"14/9/2012",3.44
"17/9/2012",3.39
"18/9/2012",3.37
"19/9/2012",3.43
"20/9/2012",3.39
"21/9/2012",3.45
"24/9/2012",3.47
"25/9/2012",3.41
"26/9/2012",3.37
"27/9/2012",3.38
"28/9/2012",3.43
"1/10/2012",3.43
"2/10/2012",3.43
"3/10/2012",3.45
"4/10/2012",3.48
"5/10/2012",3.48
"8/10/2012",3.41
"9/10/2012",3.32
"10/10/2012",3.24
"11/10/2012",3.14
"12/10/2012",3.13
"15/10/2012",3.03
"16/10/2012",3.14
"17/10/2012",3.1
"18/10/2012",3.11
"19/10/2012",3.17
"22/10/2012",3.16
"23/10/2012",3.16
"24/10/2012",3.15
"25/10/2012",3.21
"26/10/2012",3.22
"29/10/2012",3.2
"30/10/2012",3.17
"31/10/2012",3.22
"1/11/2012",3.24
"2/11/2012",3.28
"5/11/2012",3.22
"6/11/2012",3.21
"7/11/2012",3.28
"8/11/2012",3.26
"9/11/2012",3.23
"12/11/2012",3.22
"13/11/2012",3.15
"14/11/2012",3.2
"15/11/2012",3.15
"16/11/2012",3.21
"19/11/2012",3.39
"20/11/2012",3.39
"21/11/2012",3.32
"22/11/2012",3.37
"23/11/2012",3.39
"26/11/2012",3.38
"27/11/2012",3.35
"28/11/2012",3.35
"29/11/2012",3.38
"30/11/2012",3.45
"3/12/2012",3.44
"4/12/2012",3.42
"5/12/2012",3.39
"6/12/2012",3.45
"7/12/2012",3.48
"10/12/2012",3.38
"11/12/2012",3.52
"12/12/2012",3.55
"13/12/2012",3.55
"14/12/2012",3.54
"17/12/2012",3.53
"18/12/2012",3.56
"19/12/2012",3.6
"20/12/2012",3.62
"21/12/2012",3.63
"24/12/2012",3.64
"25/12/2012",3.64
"26/12/2012",3.64
"27/12/2012",3.6
"28/12/2012",3.51
"31/12/2012",3.56
"1/1/2013",3.56
"2/1/2013",3.54
"3/1/2013",3.46
"4/1/2013",3.45
"7/1/2013",3.51
"8/1/2013",3.5
"9/1/2013",3.41
"10/1/2013",3.45
"11/1/2013",3.44
"14/1/2013",3.45
"15/1/2013",3.48
"16/1/2013",3.51
"17/1/2013",3.49
"18/1/2013",3.45
"21/1/2013",3.45
"22/1/2013",3.33
"23/1/2013",3.36
"24/1/2013",3.39
"25/1/2013",3.38
"28/1/2013",3.42
"29/1/2013",3.4
"30/1/2013",3.58
"31/1/2013",3.51
"1/2/2013",3.53
"4/2/2013",3.58
"5/2/2013",3.61
"6/2/2013",3.62
"7/2/2013",3.56
"8/2/2013",3.49
"11/2/2013",3.49
"12/2/2013",3.49
"13/2/2013",3.49
"14/2/2013",3.52
"15/2/2013",3.57
"18/2/2013",3.54
"19/2/2013",3.61
"20/2/2013",3.59
"21/2/2013",3.57
"22/2/2013",3.6
"25/2/2013",3.64
"26/2/2013",3.61
"27/2/2013",3.61
"28/2/2013",3.81
"1/3/2013",3.81
"4/3/2013",3.84
"5/3/2013",3.84
"6/3/2013",3.81
"7/3/2013",3.88
"8/3/2013",3.83
"11/3/2013",3.81
"12/3/2013",3.85
"13/3/2013",3.8
"14/3/2013",3.8
"15/3/2013",3.77
"18/3/2013",3.7
"19/3/2013",3.68
"20/3/2013",3.83
"21/3/2013",4
"22/3/2013",3.9
"25/3/2013",3.95
"26/3/2013",3.95
"27/3/2013",3.9
"28/3/2013",3.84
"29/3/2013",3.84
"1/4/2013",3.84
"2/4/2013",3.82
"3/4/2013",3.81
"4/4/2013",3.81
"5/4/2013",3.72
"8/4/2013",3.71
"9/4/2013",3.71
"10/4/2013",3.75
"11/4/2013",3.77
"12/4/2013",3.78
"15/4/2013",3.73
"16/4/2013",3.75
"17/4/2013",3.69
"18/4/2013",3.69
"19/4/2013",3.75
"22/4/2013",3.7
"23/4/2013",3.75
"24/4/2013",3.8
"25/4/2013",3.9
"26/4/2013",3.97
"29/4/2013",3.97
"30/4/2013",4.14
"1/5/2013",4.14
"2/5/2013",4.12
"3/5/2013",4.3
"6/5/2013",4.35
"7/5/2013",4.4
"8/5/2013",4.33
"9/5/2013",4.33
"10/5/2013",4.23
"13/5/2013",4.4
"14/5/2013",4.59
"15/5/2013",4.46
"16/5/2013",4.6
"17/5/2013",4.6
"20/5/2013",4.25
"21/5/2013",4.27
"22/5/2013",4.17
"23/5/2013",4.25
"24/5/2013",4.34
"27/5/2013",4.4
"28/5/2013",4.44
"29/5/2013",4.42
"30/5/2013",4.1
"31/5/2013",4.21
"3/6/2013",4.12
"4/6/2013",4.18
"5/6/2013",4.16
"6/6/2013",4.02
"7/6/2013",4.03
"10/6/2013",4.09
"11/6/2013",4
"12/6/2013",4
"13/6/2013",4.05
"14/6/2013",4.1
"17/6/2013",4.17
"18/6/2013",4.2
"19/6/2013",4.33
"20/6/2013",4.15
"21/6/2013",4.13
"24/6/2013",4.08
"25/6/2013",4.22
"26/6/2013",4.07
"27/6/2013",4.11
"28/6/2013",4.1
"1/7/2013",4.1
"2/7/2013",4.3
"3/7/2013",4.25
"4/7/2013",4.14
"5/7/2013",4.25
"8/7/2013",4.18
"9/7/2013",4.21
"10/7/2013",4.26
"11/7/2013",4.49
"12/7/2013",4.42
"15/7/2013",4.44
"16/7/2013",4.42
"17/7/2013",4.42
"18/7/2013",4.36
"19/7/2013",4.44
"22/7/2013",4.52
"23/7/2013",4.5
"24/7/2013",4.49
"25/7/2013",4.47
"26/7/2013",4.42
"29/7/2013",4.44
"30/7/2013",4.46
"31/7/2013",4.42
"1/8/2013",3.86
"2/8/2013",3.64
"5/8/2013",3.7
"6/8/2013",3.61
"7/8/2013",3.59
"8/8/2013",3.63
"9/8/2013",3.63
"12/8/2013",3.64
"13/8/2013",3.63
"14/8/2013",3.63
"15/8/2013",3.6
"16/8/2013",3.61
"19/8/2013",3.6
"20/8/2013",3.43
"21/8/2013",3.56
"22/8/2013",3.58
"23/8/2013",3.55
"26/8/2013",3.38
"27/8/2013",3.33
"28/8/2013",3.2
"29/8/2013",3.22
"30/8/2013",3.36
"2/9/2013",3.33
"3/9/2013",3.41
"4/9/2013",3.52
"5/9/2013",3.47
"6/9/2013",3.61
"9/9/2013",3.65
"10/9/2013",3.67
"11/9/2013",3.57
"12/9/2013",3.46
"13/9/2013",3.46
"16/9/2013",3.48
"17/9/2013",3.46
"18/9/2013",3.44
"19/9/2013",3.44
"20/9/2013",3.44
"23/9/2013",3.49
"24/9/2013",3.49
"25/9/2013",3.45
"26/9/2013",3.46
"27/9/2013",3.42
"30/9/2013",3.36
"1/10/2013",3.36
"2/10/2013",3.39
"3/10/2013",3.31
"4/10/2013",3.43
"7/10/2013",3.42
"8/10/2013",3.49
"9/10/2013",3.52
"10/10/2013",3.56
"11/10/2013",3.55
"14/10/2013",3.55
"15/10/2013",3.52
"16/10/2013",3.56
"17/10/2013",3.57
"18/10/2013",3.61
"21/10/2013",3.54
"22/10/2013",3.49
"23/10/2013",3.47
"24/10/2013",3.39
"25/10/2013",3.43
"28/10/2013",3.53
"29/10/2013",3.54
"30/10/2013",3.5
"31/10/2013",3.4
"1/11/2013",3.46
"4/11/2013",3.43
"5/11/2013",3.39
"6/11/2013",3.41
"7/11/2013",3.4
"8/11/2013",3.39
"11/11/2013",3.35
"12/11/2013",3.2
"13/11/2013",3.14
"14/11/2013",3.12
"15/11/2013",3.14
"18/11/2013",3.06
"19/11/2013",3.05
"20/11/2013",3
"21/11/2013",2.92
"22/11/2013",2.93
"25/11/2013",2.99
"26/11/2013",2.96
"27/11/2013",2.95
"28/11/2013",2.98
"29/11/2013",2.97
"2/12/2013",2.96
"3/12/2013",2.87
"4/12/2013",2.9
"5/12/2013",2.84
"6/12/2013",2.76
"9/12/2013",2.66
"10/12/2013",2.72
"11/12/2013",2.66
"12/12/2013",2.59
"13/12/2013",2.53
"16/12/2013",2.57
"17/12/2013",2.58
"18/12/2013",2.58
"19/12/2013",2.55
"20/12/2013",2.83
"23/12/2013",2.89
"24/12/2013",2.92
"25/12/2013",2.92
"26/12/2013",2.92
"27/12/2013",2.96
"30/12/2013",2.99
"31/12/2013",2.94
"1/1/2014",2.94
"2/1/2014",2.94
"3/1/2014",2.9
"6/1/2014",2.78
"7/1/2014",2.81
"8/1/2014",2.87
"9/1/2014",2.89
"10/1/2014",2.9
"13/1/2014",2.83
"14/1/2014",2.88
"15/1/2014",2.94
"16/1/2014",2.91
"17/1/2014",2.96
"20/1/2014",2.98
"21/1/2014",2.98
"22/1/2014",2.92
"23/1/2014",2.9
"24/1/2014",2.87
"27/1/2014",2.81
"28/1/2014",2.92
"29/1/2014",2.86
"30/1/2014",2.85
"31/1/2014",2.85
"3/2/2014",2.85
"4/2/2014",2.88
"5/2/2014",2.8
"6/2/2014",2.76
"7/2/2014",2.78
"10/2/2014",2.78
"11/2/2014",2.81
"12/2/2014",2.84
"13/2/2014",2.81
"14/2/2014",2.81
"17/2/2014",2.85
"18/2/2014",2.88
"19/2/2014",2.89
"20/2/2014",2.92
"21/2/2014",2.94
"24/2/2014",2.95
"25/2/2014",2.82
"26/2/2014",2.79
"27/2/2014",2.83
"28/2/2014",2.82
"3/3/2014",2.79
"4/3/2014",2.74
"5/3/2014",2.65
"6/3/2014",2.56
"7/3/2014",2.61
"10/3/2014",2.61
"11/3/2014",2.59
"12/3/2014",2.58
"13/3/2014",2.56
"14/3/2014",2.53
"17/3/2014",2.52
"18/3/2014",2.56
"19/3/2014",2.61
"20/3/2014",2.61
"21/3/2014",2.66
"24/3/2014",2.69
"25/3/2014",2.7
"26/3/2014",2.68
"27/3/2014",2.67
"28/3/2014",2.66
"31/3/2014",2.58
"1/4/2014",2.6
"2/4/2014",2.63
"3/4/2014",2.6
"4/4/2014",2.57
"7/4/2014",2.54
"8/4/2014",2.56
"9/4/2014",2.58
"10/4/2014",2.59
"11/4/2014",2.59
"14/4/2014",2.57
"15/4/2014",2.57
"16/4/2014",2.57
"17/4/2014",2.57
"18/4/2014",2.57
"21/4/2014",2.57
"22/4/2014",2.58
"23/4/2014",2.58
"24/4/2014",2.6
"25/4/2014",2.57
"28/4/2014",2.56
"29/4/2014",2.56
"30/4/2014",2.54
"1/5/2014",2.54
"2/5/2014",2.54
"5/5/2014",2.64
"6/5/2014",2.64
"7/5/2014",2.67
"8/5/2014",2.85
"9/5/2014",2.86
"12/5/2014",2.84
"13/5/2014",2.81
"14/5/2014",2.85
"15/5/2014",2.84
"16/5/2014",2.75
"19/5/2014",2.82
"20/5/2014",2.88
"21/5/2014",2.96
"22/5/2014",2.93
"23/5/2014",2.91
"26/5/2014",2.84
"27/5/2014",2.87
"28/5/2014",2.88
"29/5/2014",2.87
"30/5/2014",2.88
"2/6/2014",2.88
"3/6/2014",2.86
"4/6/2014",2.87
"5/6/2014",2.88
"6/6/2014",2.9
"9/6/2014",2.9
"10/6/2014",2.92
"11/6/2014",2.91
"12/6/2014",2.96
"13/6/2014",2.89
"16/6/2014",2.9
"17/6/2014",2.92
"18/6/2014",2.89
"19/6/2014",2.86
"20/6/2014",2.86
"23/6/2014",2.75
"24/6/2014",2.81
"25/6/2014",2.86
"26/6/2014",2.88
"27/6/2014",2.98
"30/6/2014",3.16
"1/7/2014",3.16
"2/7/2014",3.2
"3/7/2014",3.2
"4/7/2014",3.09
"7/7/2014",3.12
"8/7/2014",3.19
"9/7/2014",3.4
"10/7/2014",3.39
"11/7/2014",3.36
"14/7/2014",3.4
"15/7/2014",3.31
"16/7/2014",3.25
"17/7/2014",3.3
"18/7/2014",3.35
"21/7/2014",3.38
"22/7/2014",3.41
"23/7/2014",3.34
"24/7/2014",3.37
"25/7/2014",3.36
"28/7/2014",3.33
"29/7/2014",3.25
"30/7/2014",3.28
"31/7/2014",3.33
"1/8/2014",3.2
"4/8/2014",3.18
"5/8/2014",3.27
"6/8/2014",3.31
"7/8/2014",3.4
"8/8/2014",3.44
"11/8/2014",3.38
"12/8/2014",3.36
"13/8/2014",3.29
"14/8/2014",3.33
"15/8/2014",3.34
"18/8/2014",3.29
"19/8/2014",3.32
"20/8/2014",3.29
"21/8/2014",3.37
"22/8/2014",3.35
"25/8/2014",3.25
"26/8/2014",3.27
"27/8/2014",3.2
"28/8/2014",3.31
"29/8/2014",3.37
"1/9/2014",3.35
"2/9/2014",3.39
"3/9/2014",3.44
"4/9/2014",3.24
"5/9/2014",3.14
"8/9/2014",3.1
"9/9/2014",3.1
"10/9/2014",3.12
"11/9/2014",3.22
"12/9/2014",3.13
"15/9/2014",3.14
"16/9/2014",3.14
"17/9/2014",3.26
"18/9/2014",3.19
"19/9/2014",3.2
"22/9/2014",3.11
"23/9/2014",3.14
"24/9/2014",3.2
"25/9/2014",3.19
"26/9/2014",3.16
"29/9/2014",3.07
"30/9/2014",3.1
"1/10/2014",3.1
"2/10/2014",3.1
"3/10/2014",3.13
"6/10/2014",3.14
"7/10/2014",3.1
"8/10/2014",3.08
"9/10/2014",3.04
"10/10/2014",3.01
"13/10/2014",2.97
"14/10/2014",2.93
"15/10/2014",2.9
"16/10/2014",2.87
"17/10/2014",2.85
"20/10/2014",2.9
"21/10/2014",2.98
"22/10/2014",2.94
"23/10/2014",2.98
"24/10/2014",2.93
"27/10/2014",2.88
"28/10/2014",3.03
"29/10/2014",3
"30/10/2014",2.99
"31/10/2014",3.09
"3/11/2014",3.08
"4/11/2014",3.04
"5/11/2014",2.98
"6/11/2014",3.14
"7/11/2014",3.15
"10/11/2014",3.1
"11/11/2014",3.11
"12/11/2014",3.09
"13/11/2014",3.08
"14/11/2014",3.11
"17/11/2014",3.04
"18/11/2014",3.1
"19/11/2014",3.06
"20/11/2014",3.14
"21/11/2014",3.24
"24/11/2014",3.18
"25/11/2014",3.16
"26/11/2014",3.17
"27/11/2014",3.16
"28/11/2014",3.16
"1/12/2014",3.12
"2/12/2014",3.14
"3/12/2014",3.1
"4/12/2014",3.04
"5/12/2014",3.02
"8/12/2014",3.02
"9/12/2014",3.07
"10/12/2014",3.07
"11/12/2014",3.09
"12/12/2014",3.11
"15/12/2014",3.2
"16/12/2014",3.16
"17/12/2014",3.11
"18/12/2014",3.15
"19/12/2014",3.16
"22/12/2014",3.19
"23/12/2014",3.25
"24/12/2014",3.29
"25/12/2014",3.29
"26/12/2014",3.29
"29/12/2014",3.25
"30/12/2014",3.25
"31/12/2014",3.28
"1/1/2015",3.28
"2/1/2015",3.28
"5/1/2015",3.25
"6/1/2015",3.27
"7/1/2015",3.26
"8/1/2015",3.28
"9/1/2015",3.28
"12/1/2015",3.26
"13/1/2015",3.28
"14/1/2015",3.32
"15/1/2015",3.25
"16/1/2015",3.25
"19/1/2015",3.2
"20/1/2015",3.24
"21/1/2015",3.25
"22/1/2015",3.26
"23/1/2015",3.27
"26/1/2015",3.43
"27/1/2015",3.43
"28/1/2015",3.54
"29/1/2015",3.53
"30/1/2015",3.54
"2/2/2015",3.5
"3/2/2015",3.51
"4/2/2015",3.47
"5/2/2015",3.46
"6/2/2015",3.48
"9/2/2015",3.48
"10/2/2015",3.48
"11/2/2015",3.6
"12/2/2015",3.59
"13/2/2015",3.51
"16/2/2015",3.46
"17/2/2015",3.55
"18/2/2015",3.69
"19/2/2015",3.69
"20/2/2015",3.69
"23/2/2015",3.68
"24/2/2015",3.78
"25/2/2015",3.89
"26/2/2015",3.87
"27/2/2015",3.92
"2/3/2015",3.73
"3/3/2015",3.82
"4/3/2015",3.77
"5/3/2015",3.81
"6/3/2015",3.76
"9/3/2015",3.76
"10/3/2015",3.7
"11/3/2015",3.59
"12/3/2015",3.63
"13/3/2015",3.57
"16/3/2015",3.56
"17/3/2015",3.68
"18/3/2015",3.71
"19/3/2015",3.77
"20/3/2015",3.87
"23/3/2015",3.87
"24/3/2015",3.85
"25/3/2015",3.69
"26/3/2015",3.66
"27/3/2015",3.64
"30/3/2015",3.62
"31/3/2015",3.59
"1/4/2015",3.61
"2/4/2015",3.73
"3/4/2015",3.73
"6/4/2015",3.73
"7/4/2015",3.73
"8/4/2015",3.75
"9/4/2015",3.69
"10/4/2015",3.66
"13/4/2015",3.6
"14/4/2015",3.5
"15/4/2015",3.51
"16/4/2015",3.57
"17/4/2015",3.57
"20/4/2015",3.53
"21/4/2015",3.62
"22/4/2015",3.57
"23/4/2015",3.53
"24/4/2015",3.42
"27/4/2015",3.49
"28/4/2015",3.55
"29/4/2015",3.54
"30/4/2015",3.59
"1/5/2015",3.59
"4/5/2015",3.63
"5/5/2015",3.62
"6/5/2015",3.6
"7/5/2015",3.57
"8/5/2015",3.57
"11/5/2015",3.51
"12/5/2015",3.48
"13/5/2015",3.41
"14/5/2015",3.39
"15/5/2015",3.44
"18/5/2015",3.42
"19/5/2015",3.47
"20/5/2015",3.4
"21/5/2015",3.43
"22/5/2015",3.39
"25/5/2015",3.39
"26/5/2015",3.42
"27/5/2015",3.38
"28/5/2015",3.35
"29/5/2015",3.33
"1/6/2015",3.34
"2/6/2015",3.26
"3/6/2015",3.2
"4/6/2015",3.19
"5/6/2015",3.2
"8/6/2015",3.21
"9/6/2015",3.2
"10/6/2015",3.17
"11/6/2015",3.21
"12/6/2015",3.23
"15/6/2015",3.27
"16/6/2015",3.23
"17/6/2015",3.27
"18/6/2015",3.24
"19/6/2015",3.31
