"StockPrice.Date","StockPrice...j."
"9/1/2012",3.384
"10/1/2012",3.434
"11/1/2012",3.421
"12/1/2012",3.514
"13/1/2012",3.67
"16/1/2012",3.533
"17/1/2012",3.539
"18/1/2012",3.589
"19/1/2012",3.434
"20/1/2012",3.409
"23/1/2012",3.409
"24/1/2012",3.409
"25/1/2012",3.409
"26/1/2012",3.471
"27/1/2012",3.49
"30/1/2012",3.427
"31/1/2012",3.372
"1/2/2012",3.427
"2/2/2012",3.452
"3/2/2012",3.278
"6/2/2012",3.154
"7/2/2012",3.216
"8/2/2012",3.341
"9/2/2012",3.39
"10/2/2012",3.235
"13/2/2012",3.247
"14/2/2012",3.179
"15/2/2012",3.328
"16/2/2012",3.322
"17/2/2012",3.303
"20/2/2012",3.223
"21/2/2012",3.359
"22/2/2012",3.614
"23/2/2012",3.577
"24/2/2012",3.67
"27/2/2012",3.533
"28/2/2012",3.682
"29/2/2012",3.62
"1/3/2012",3.465
"2/3/2012",3.539
"5/3/2012",3.471
"6/3/2012",3.297
"7/3/2012",3.247
"8/3/2012",3.173
"9/3/2012",3.272
"12/3/2012",3.198
"13/3/2012",3.16
"14/3/2012",3.036
"15/3/2012",3.148
"16/3/2012",3.074
"19/3/2012",3.018
"20/3/2012",2.862
"21/3/2012",2.8
"22/3/2012",3.061
"23/3/2012",3.036
"26/3/2012",2.931
"27/3/2012",2.85
"28/3/2012",2.807
"29/3/2012",2.614
"30/3/2012",2.67
"2/4/2012",2.676
"3/4/2012",2.695
"4/4/2012",2.695
"5/4/2012",2.67
"6/4/2012",2.67
"9/4/2012",2.67
"10/4/2012",2.67
"11/4/2012",2.651
"12/4/2012",2.701
"13/4/2012",2.8
"16/4/2012",2.807
"17/4/2012",2.962
"18/4/2012",2.974
"19/4/2012",2.993
"20/4/2012",2.993
"23/4/2012",2.887
"24/4/2012",2.869
"25/4/2012",2.8
"26/4/2012",2.695
"27/4/2012",2.689
"30/4/2012",2.67
"1/5/2012",2.67
"2/5/2012",2.732
"3/5/2012",2.689
"4/5/2012",2.707
"7/5/2012",2.626
"8/5/2012",2.583
"9/5/2012",2.583
"10/5/2012",2.583
"11/5/2012",2.595
"14/5/2012",2.608
"15/5/2012",2.608
"16/5/2012",2.397
"17/5/2012",2.36
"18/5/2012",2.291
"21/5/2012",2.322
"22/5/2012",2.353
"23/5/2012",2.266
"24/5/2012",2.117
"25/5/2012",2.099
"28/5/2012",2.105
"29/5/2012",2.198
"30/5/2012",2.198
"31/5/2012",2.179
"1/6/2012",2.229
"4/6/2012",2.192
"5/6/2012",2.167
"6/6/2012",2.148
"7/6/2012",2.204
"8/6/2012",2.136
"11/6/2012",2.167
"12/6/2012",2.117
"13/6/2012",2.093
"14/6/2012",2.055
"15/6/2012",2.049
"18/6/2012",2.055
"19/6/2012",2.037
"20/6/2012",2.049
"21/6/2012",1.987
"22/6/2012",1.956
"25/6/2012",1.95
"26/6/2012",1.975
"27/6/2012",1.968
"28/6/2012",1.962
"29/6/2012",1.999
"2/7/2012",1.999
"3/7/2012",2.018
"4/7/2012",2.006
"5/7/2012",2.049
"6/7/2012",2.086
"9/7/2012",2.055
"10/7/2012",2.068
"11/7/2012",1.981
"12/7/2012",1.937
"13/7/2012",1.943
"16/7/2012",1.763
"17/7/2012",1.639
"18/7/2012",1.484
"19/7/2012",1.472
"20/7/2012",1.527
"23/7/2012",1.472
"24/7/2012",1.484
"25/7/2012",1.428
"26/7/2012",1.273
"27/7/2012",1.31
"30/7/2012",1.285
"31/7/2012",1.298
"1/8/2012",1.341
"2/8/2012",1.031
"3/8/2012",1.043
"6/8/2012",1.068
"7/8/2012",1.105
"8/8/2012",1.08
"9/8/2012",1.149
"10/8/2012",1.087
"13/8/2012",1.056
"14/8/2012",1.049
"15/8/2012",1.031
"16/8/2012",1.031
"17/8/2012",1.056
"20/8/2012",1.043
"21/8/2012",1.025
"22/8/2012",1.037
"23/8/2012",1.292
"24/8/2012",1.304
"27/8/2012",1.354
"28/8/2012",1.292
"29/8/2012",1.26
"30/8/2012",1.273
"31/8/2012",1.242
"3/9/2012",1.229
"4/9/2012",1.186
"5/9/2012",1.111
"6/9/2012",1.192
"7/9/2012",1.248
"10/9/2012",1.422
"11/9/2012",1.391
"12/9/2012",1.534
"13/9/2012",1.465
"14/9/2012",1.565
"17/9/2012",1.571
"18/9/2012",1.527
"19/9/2012",1.59
"20/9/2012",1.54
"21/9/2012",1.496
"24/9/2012",1.478
"25/9/2012",1.602
"26/9/2012",1.565
"27/9/2012",1.59
"28/9/2012",1.614
"1/10/2012",1.614
"2/10/2012",1.614
"3/10/2012",1.739
"4/10/2012",1.708
"5/10/2012",1.794
"8/10/2012",1.732
"9/10/2012",1.714
"10/10/2012",1.807
"11/10/2012",1.826
"12/10/2012",1.807
