"StockPrice.Date","StockPrice...j."
"21/9/2011",17.22
"22/9/2011",16.26
"23/9/2011",15.92
"26/9/2011",15.64
"27/9/2011",16.36
"28/9/2011",16.6
"29/9/2011",16.6
"30/9/2011",16.24
"3/10/2011",15.14
"4/10/2011",14.6
"5/10/2011",14.6
"6/10/2011",15.26
"7/10/2011",15.22
"10/10/2011",14.8
"11/10/2011",15.3
"12/10/2011",15.26
"13/10/2011",15.46
"14/10/2011",14.72
"17/10/2011",15.38
"18/10/2011",15
"19/10/2011",15.42
"20/10/2011",15.16
"21/10/2011",14.88
"24/10/2011",15.68
"25/10/2011",16
"26/10/2011",16.2
"27/10/2011",16.1
"28/10/2011",15.82
"31/10/2011",16.12
"1/11/2011",15.74
"2/11/2011",16.14
"3/11/2011",15.98
"4/11/2011",16.56
"7/11/2011",16.16
"8/11/2011",16.16
"9/11/2011",16.56
"10/11/2011",16.18
"11/11/2011",16.28
"14/11/2011",16.72
"15/11/2011",16.6
"16/11/2011",16.58
"17/11/2011",16.74
"18/11/2011",16.6
"21/11/2011",16.78
"22/11/2011",16.46
"23/11/2011",15.76
"24/11/2011",15.88
"25/11/2011",15.74
"28/11/2011",16.04
"29/11/2011",16.18
"30/11/2011",16.08
"1/12/2011",16.72
"2/12/2011",16.58
"5/12/2011",16.56
"6/12/2011",16.48
"7/12/2011",16.64
"8/12/2011",16.66
"9/12/2011",16.3
"12/12/2011",15.98
"13/12/2011",15.94
"14/12/2011",15.76
"15/12/2011",15.48
"16/12/2011",15.9
"19/12/2011",15.74
"20/12/2011",15.84
"21/12/2011",16.24
"22/12/2011",16.3
"23/12/2011",16.52
"26/12/2011",16.52
"27/12/2011",16.52
"28/12/2011",16.5
"29/12/2011",16.46
"30/12/2011",16.34
"2/1/2012",16.34
"3/1/2012",16.78
"4/1/2012",16.58
"5/1/2012",16.64
"6/1/2012",16.42
"9/1/2012",16.72
"10/1/2012",16.44
"11/1/2012",15.86
"12/1/2012",15.16
"13/1/2012",15.16
"16/1/2012",14.44
"17/1/2012",15.12
"18/1/2012",14.62
"19/1/2012",14.5
"20/1/2012",14.66
"23/1/2012",14.66
"24/1/2012",14.66
"25/1/2012",14.66
"26/1/2012",14.66
"27/1/2012",14.98
"30/1/2012",14.2
"31/1/2012",14.28
"1/2/2012",14.42
"2/2/2012",14.44
"3/2/2012",14.3
"6/2/2012",13.66
"7/2/2012",14.1
"8/2/2012",14.5
"9/2/2012",14.36
"10/2/2012",14.18
"13/2/2012",14.3
"14/2/2012",14.28
"15/2/2012",14.76
"16/2/2012",14.54
"17/2/2012",14.42
"20/2/2012",14.18
"21/2/2012",14.5
"22/2/2012",14.52
"23/2/2012",14.24
"24/2/2012",14.14
"27/2/2012",13.98
"28/2/2012",13.96
"29/2/2012",14
"1/3/2012",13.84
"2/3/2012",13.9
"5/3/2012",13.68
"6/3/2012",13.5
"7/3/2012",13.86
"8/3/2012",14.26
"9/3/2012",14.18
"12/3/2012",13.88
"13/3/2012",13.84
"14/3/2012",13.88
"15/3/2012",13.98
"16/3/2012",13.74
"19/3/2012",13.26
"20/3/2012",12.86
"21/3/2012",12.9
"22/3/2012",13.12
"23/3/2012",13.24
"26/3/2012",13.4
"27/3/2012",13.48
"28/3/2012",13.1
"29/3/2012",13.02
"30/3/2012",13.16
"2/4/2012",12.9
"3/4/2012",13.26
"4/4/2012",13.26
"5/4/2012",13.3
"6/4/2012",13.3
"9/4/2012",13.3
"10/4/2012",12.9
"11/4/2012",12.7
"12/4/2012",12.86
"13/4/2012",13
"16/4/2012",13.1
"17/4/2012",13.24
"18/4/2012",13.24
"19/4/2012",13.48
"20/4/2012",13.22
"23/4/2012",12.92
"24/4/2012",13
"25/4/2012",13.02
"26/4/2012",13.54
"27/4/2012",13.78
"30/4/2012",13.8
"1/5/2012",13.8
"2/5/2012",13.58
"3/5/2012",13.74
"4/5/2012",13.78
"7/5/2012",13.4
"8/5/2012",13.4
"9/5/2012",13
"10/5/2012",13.08
"11/5/2012",12.82
"14/5/2012",12.68
"15/5/2012",12.56
"16/5/2012",11.74
"17/5/2012",11.72
"18/5/2012",11.64
"21/5/2012",11.8
"22/5/2012",11.64
"23/5/2012",11.66
"24/5/2012",11.38
"25/5/2012",11.14
"28/5/2012",11.08
"29/5/2012",11.16
"30/5/2012",10.96
"31/5/2012",10.66
"1/6/2012",10.64
"4/6/2012",10.04
"5/6/2012",10.08
"6/6/2012",10.28
"7/6/2012",10.32
"8/6/2012",10.38
"11/6/2012",11.06
"12/6/2012",10.8
"13/6/2012",11.04
"14/6/2012",10.78
"15/6/2012",10.96
"18/6/2012",10.94
"19/6/2012",10.82
"20/6/2012",10.4
"21/6/2012",10.02
"22/6/2012",9.71
"25/6/2012",9.53
"26/6/2012",9.61
"27/6/2012",9.59
"28/6/2012",9.5
"29/6/2012",9.76
"2/7/2012",9.76
"3/7/2012",9.93
"4/7/2012",10.26
"5/7/2012",10.54
"6/7/2012",10.54
"9/7/2012",10.2
"10/7/2012",10.12
"11/7/2012",10.1
"12/7/2012",9.72
"13/7/2012",9.69
"16/7/2012",9.68
"17/7/2012",9.82
"18/7/2012",9.51
"19/7/2012",10.02
"20/7/2012",10.74
"23/7/2012",10.38
"24/7/2012",10.4
"25/7/2012",10.98
"26/7/2012",11.24
"27/7/2012",11.5
"30/7/2012",11.72
"31/7/2012",11.44
"1/8/2012",11.38
"2/8/2012",11.46
"3/8/2012",11.48
"6/8/2012",11.96
"7/8/2012",12.22
"8/8/2012",12.26
"9/8/2012",12.42
"10/8/2012",12.42
"13/8/2012",12.4
"14/8/2012",12.7
"15/8/2012",12.26
"16/8/2012",12.18
"17/8/2012",11.86
"20/8/2012",12.18
"21/8/2012",12.62
"22/8/2012",12.52
"23/8/2012",13.02
"24/8/2012",13.1
"27/8/2012",13
"28/8/2012",13.02
"29/8/2012",12.96
"30/8/2012",12.82
"31/8/2012",12.28
"3/9/2012",12.16
"4/9/2012",12.26
"5/9/2012",12.16
"6/9/2012",12.24
"7/9/2012",12.5
"10/9/2012",12.58
"11/9/2012",12.62
"12/9/2012",12.84
"13/9/2012",13.1
"14/9/2012",13.48
"17/9/2012",13.26
"18/9/2012",12.84
"19/9/2012",13.14
"20/9/2012",12.46
"21/9/2012",12.7
"24/9/2012",12.72
"25/9/2012",12.76
"26/9/2012",12.54
"27/9/2012",12.64
"28/9/2012",12.72
"1/10/2012",12.72
"2/10/2012",12.72
"3/10/2012",12.8
"4/10/2012",12.88
"5/10/2012",12.92
"8/10/2012",12.7
"9/10/2012",12.92
"10/10/2012",12.84
"11/10/2012",13.06
"12/10/2012",13.26
"15/10/2012",13.28
"16/10/2012",13.3
"17/10/2012",13.3
"18/10/2012",13.38
"19/10/2012",13.5
"22/10/2012",13.68
"23/10/2012",13.68
"24/10/2012",13.52
"25/10/2012",13.76
"26/10/2012",12.72
"29/10/2012",12.58
"30/10/2012",12.34
"31/10/2012",12.66
"1/11/2012",12.74
"2/11/2012",12.44
"5/11/2012",12.24
"6/11/2012",12.2
"7/11/2012",12.38
"8/11/2012",12.14
"9/11/2012",11.98
"12/11/2012",11.62
"13/11/2012",11.44
"14/11/2012",11.42
"15/11/2012",11.16
"16/11/2012",11.48
"19/11/2012",11.78
"20/11/2012",11.7
"21/11/2012",11.84
"22/11/2012",12.2
"23/11/2012",12.36
"26/11/2012",12.3
"27/11/2012",12.1
"28/11/2012",11.84
"29/11/2012",12.02
"30/11/2012",12.08
"3/12/2012",11.84
"4/12/2012",11.84
"5/12/2012",12.24
"6/12/2012",12.26
"7/12/2012",12.22
"10/12/2012",12.38
"11/12/2012",12.38
"12/12/2012",12.52
"13/12/2012",12.38
"14/12/2012",12.32
"17/12/2012",12.14
"18/12/2012",11.98
"19/12/2012",12.06
"20/12/2012",12.14
"21/12/2012",12.16
"24/12/2012",12.26
"25/12/2012",12.26
"26/12/2012",12.26
"27/12/2012",12.38
"28/12/2012",12.54
"31/12/2012",12.42
"1/1/2013",12.42
"2/1/2013",12.72
"3/1/2013",12.86
"4/1/2013",12.78
"7/1/2013",12.7
"8/1/2013",12.68
"9/1/2013",13.08
"10/1/2013",13.34
"11/1/2013",13.02
"14/1/2013",13.24
"15/1/2013",12.94
"16/1/2013",12.92
"17/1/2013",12.92
"18/1/2013",13.18
"21/1/2013",13.08
"22/1/2013",12.96
"23/1/2013",13.06
"24/1/2013",12.68
"25/1/2013",12.24
"28/1/2013",12.18
"29/1/2013",12.14
"30/1/2013",12.26
"31/1/2013",12.46
"1/2/2013",12.58
"4/2/2013",12.6
"5/2/2013",12.34
"6/2/2013",12.46
"7/2/2013",12.18
"8/2/2013",11.7
"11/2/2013",11.7
"12/2/2013",11.7
"13/2/2013",11.7
"14/2/2013",11.62
"15/2/2013",11.52
"18/2/2013",11.54
"19/2/2013",11.46
"20/2/2013",11.36
"21/2/2013",11.18
"22/2/2013",11.18
"25/2/2013",11.16
"26/2/2013",11.06
"27/2/2013",10.96
"28/2/2013",11.18
"1/3/2013",11.04
"4/3/2013",10.74
"5/3/2013",10.82
"6/3/2013",11
"7/3/2013",10.98
"8/3/2013",11.3
"11/3/2013",11.12
"12/3/2013",10.98
"13/3/2013",10.72
"14/3/2013",10.66
"15/3/2013",10.66
"18/3/2013",10.5
"19/3/2013",10.44
"20/3/2013",10.54
"21/3/2013",10.36
"22/3/2013",10.74
"25/3/2013",10.82
"26/3/2013",10.62
"27/3/2013",10.6
"28/3/2013",10.4
"29/3/2013",10.4
"1/4/2013",10.4
"2/4/2013",10.2
"3/4/2013",10.24
"4/4/2013",10.24
"5/4/2013",9.95
"8/4/2013",10.04
"9/4/2013",10.1
"10/4/2013",10.06
"11/4/2013",9.95
"12/4/2013",9.98
"15/4/2013",9.77
"16/4/2013",9.76
"17/4/2013",9.51
"18/4/2013",9.56
"19/4/2013",10.26
"22/4/2013",10.7
"23/4/2013",10.54
"24/4/2013",10.82
"25/4/2013",10.8
"26/4/2013",11.08
"29/4/2013",11.04
"30/4/2013",11.14
"1/5/2013",11.14
"2/5/2013",11.16
"3/5/2013",11.12
"6/5/2013",11.12
"7/5/2013",11.1
"8/5/2013",11.26
"9/5/2013",11.42
"10/5/2013",11.46
"13/5/2013",11.3
"14/5/2013",11.4
"15/5/2013",11.36
"16/5/2013",11.44
"17/5/2013",11.44
"20/5/2013",11.58
"21/5/2013",11.6
"22/5/2013",11.68
"23/5/2013",11.04
"24/5/2013",11.06
"27/5/2013",11.08
"28/5/2013",11.12
"29/5/2013",10.62
"30/5/2013",10.78
"31/5/2013",10.66
"3/6/2013",10.56
"4/6/2013",10.6
"5/6/2013",10.6
"6/6/2013",10.32
"7/6/2013",10.3
"10/6/2013",10.38
"11/6/2013",10.44
"12/6/2013",10.44
"13/6/2013",10.14
"14/6/2013",10.36
"17/6/2013",10.58
"18/6/2013",10.62
"19/6/2013",10.36
"20/6/2013",10.1
"21/6/2013",10.02
"24/6/2013",9.84
"25/6/2013",9.79
"26/6/2013",10.14
"27/6/2013",10.06
"28/6/2013",10.3
"1/7/2013",10.3
"2/7/2013",10.38
"3/7/2013",10.18
"4/7/2013",10.38
"5/7/2013",10.5
"8/7/2013",10.38
"9/7/2013",10.48
"10/7/2013",10.4
"11/7/2013",10.62
"12/7/2013",10.62
"15/7/2013",10.68
"16/7/2013",10.78
"17/7/2013",10.86
"18/7/2013",10.92
"19/7/2013",10.8
"22/7/2013",11.02
"23/7/2013",11.2
"24/7/2013",11.1
"25/7/2013",11.24
"26/7/2013",11.34
"29/7/2013",11.36
"30/7/2013",11.36
"31/7/2013",11.38
"1/8/2013",11.34
"2/8/2013",11.38
"5/8/2013",11.32
"6/8/2013",11.42
"7/8/2013",11.24
"8/8/2013",11.54
"9/8/2013",11.8
"12/8/2013",12
"13/8/2013",12.06
"14/8/2013",12.06
"15/8/2013",12.26
"16/8/2013",12.1
"19/8/2013",12.16
"20/8/2013",11.78
"21/8/2013",11.6
"22/8/2013",11.88
"23/8/2013",11.78
"26/8/2013",11.72
"27/8/2013",11.68
"28/8/2013",11.7
"29/8/2013",11.78
"30/8/2013",11.76
"2/9/2013",12.04
"3/9/2013",12.06
"4/9/2013",12.1
"5/9/2013",12.22
"6/9/2013",12.18
"9/9/2013",12.18
"10/9/2013",12.32
"11/9/2013",12.5
"12/9/2013",12.68
"13/9/2013",12.62
"16/9/2013",12.68
"17/9/2013",12.66
"18/9/2013",12.7
"19/9/2013",12.84
"20/9/2013",12.84
"23/9/2013",12.6
"24/9/2013",12.2
"25/9/2013",12.24
"26/9/2013",12.12
"27/9/2013",12.12
"30/9/2013",12.1
"1/10/2013",12.1
"2/10/2013",12.1
"3/10/2013",13.12
"4/10/2013",13.26
"7/10/2013",13.26
"8/10/2013",13.18
"9/10/2013",12.86
"10/10/2013",12.58
"11/10/2013",12.54
"14/10/2013",12.54
"15/10/2013",12.94
"16/10/2013",12.8
"17/10/2013",12.74
"18/10/2013",12.68
"21/10/2013",12.76
"22/10/2013",12.62
"23/10/2013",12.02
"24/10/2013",12.22
"25/10/2013",12.06
"28/10/2013",12.08
"29/10/2013",12.04
"30/10/2013",12.28
"31/10/2013",12.24
"1/11/2013",12.12
"4/11/2013",12.14
"5/11/2013",12
"6/11/2013",11.96
"7/11/2013",11.94
"8/11/2013",11.7
"11/11/2013",11.98
"12/11/2013",11.76
"13/11/2013",11.48
"14/11/2013",11.7
"15/11/2013",11.88
"18/11/2013",12.26
"19/11/2013",12.26
"20/11/2013",12.26
"21/11/2013",12.08
"22/11/2013",12.1
"25/11/2013",12.02
"26/11/2013",12.12
"27/11/2013",11.92
"28/11/2013",12.18
"29/11/2013",12.34
"2/12/2013",12.32
"3/12/2013",12.14
"4/12/2013",12.1
"5/12/2013",11.96
"6/12/2013",12.06
"9/12/2013",12
"10/12/2013",11.9
"11/12/2013",11.74
"12/12/2013",11.68
"13/12/2013",11.64
"16/12/2013",11.58
"17/12/2013",11.74
"18/12/2013",11.8
"19/12/2013",11.64
"20/12/2013",11.46
"23/12/2013",11.5
"24/12/2013",11.7
"25/12/2013",11.7
"26/12/2013",11.7
"27/12/2013",11.7
"30/12/2013",11.68
"31/12/2013",11.6
"1/1/2014",11.6
"2/1/2014",11.66
"3/1/2014",11.3
"6/1/2014",11.12
"7/1/2014",11.1
"8/1/2014",11.22
"9/1/2014",11.02
"10/1/2014",11.02
"13/1/2014",10.96
"14/1/2014",10.84
"15/1/2014",10.86
"16/1/2014",10.6
"17/1/2014",10.4
"20/1/2014",10.24
"21/1/2014",10.3
"22/1/2014",10.5
"23/1/2014",10.26
"24/1/2014",10.32
"27/1/2014",10.06
"28/1/2014",10.04
"29/1/2014",10.22
"30/1/2014",10.22
"31/1/2014",10.22
"3/2/2014",10.22
"4/2/2014",10.06
"5/2/2014",10.04
"6/2/2014",10.2
"7/2/2014",10.46
"10/2/2014",10.36
"11/2/2014",10.48
"12/2/2014",10.54
"13/2/2014",10.42
"14/2/2014",10.48
"17/2/2014",10.44
"18/2/2014",10.36
"19/2/2014",10.28
"20/2/2014",10
"21/2/2014",10.12
"24/2/2014",9.95
"25/2/2014",10
"26/2/2014",10.18
"27/2/2014",10.2
"28/2/2014",10.34
"3/3/2014",10.44
"4/3/2014",10.44
"5/3/2014",10.16
"6/3/2014",10.26
"7/3/2014",10.08
"10/3/2014",9.71
"11/3/2014",9.71
"12/3/2014",9.32
"13/3/2014",9.17
"14/3/2014",9.2
"17/3/2014",9.17
"18/3/2014",9.22
"19/3/2014",9.17
"20/3/2014",9.25
"21/3/2014",9.35
"24/3/2014",9.75
"25/3/2014",9.71
"26/3/2014",9.84
"27/3/2014",9.94
"28/3/2014",10.22
"31/3/2014",10.2
"1/4/2014",10.3
"2/4/2014",10.16
"3/4/2014",10.06
"4/4/2014",10.32
"7/4/2014",10.52
"8/4/2014",10.52
"9/4/2014",10.64
"10/4/2014",10.82
"11/4/2014",10.7
"14/4/2014",10.74
"15/4/2014",10.62
"16/4/2014",10.44
"17/4/2014",10.48
"18/4/2014",10.48
"21/4/2014",10.48
"22/4/2014",10.52
"23/4/2014",10
"24/4/2014",10.38
"25/4/2014",10.24
"28/4/2014",10.56
"29/4/2014",11.24
"30/4/2014",11.9
"1/5/2014",11.9
"2/5/2014",11.68
"5/5/2014",12
"6/5/2014",12
"7/5/2014",12.34
"8/5/2014",12.72
"9/5/2014",12.38
"12/5/2014",12.4
"13/5/2014",12.28
"14/5/2014",12.24
"15/5/2014",12
"16/5/2014",12
"19/5/2014",11.76
"20/5/2014",11.4
"21/5/2014",11.58
"22/5/2014",11.68
"23/5/2014",11.56
"26/5/2014",11.44
"27/5/2014",11.56
"28/5/2014",11.6
"29/5/2014",11.32
"30/5/2014",11.6
"2/6/2014",11.6
"3/6/2014",11.68
"4/6/2014",11.54
"5/6/2014",11.34
"6/6/2014",11.34
"9/6/2014",11.5
"10/6/2014",11.74
"11/6/2014",11.74
"12/6/2014",11.8
"13/6/2014",11.96
"16/6/2014",12.02
"17/6/2014",12
"18/6/2014",12.06
"19/6/2014",12.08
"20/6/2014",11.94
"23/6/2014",11.72
"24/6/2014",11.7
"25/6/2014",11.62
"26/6/2014",11.94
"27/6/2014",11.88
"30/6/2014",11.98
"1/7/2014",11.98
"2/7/2014",12.24
"3/7/2014",12.24
"4/7/2014",12
"7/7/2014",12.06
"8/7/2014",12.3
"9/7/2014",12.26
"10/7/2014",12.36
"11/7/2014",12.28
"14/7/2014",12.86
"15/7/2014",13
"16/7/2014",12.9
"17/7/2014",13
"18/7/2014",12.8
"21/7/2014",12.64
"22/7/2014",12.78
"23/7/2014",12.72
"24/7/2014",12.94
"25/7/2014",12.96
"28/7/2014",13.26
"29/7/2014",13.62
"30/7/2014",13.56
"31/7/2014",13.6
"1/8/2014",13.34
"4/8/2014",13.56
"5/8/2014",13.72
"6/8/2014",13
"7/8/2014",12.8
"8/8/2014",12.58
"11/8/2014",12.76
"12/8/2014",12.78
"13/8/2014",13.02
"14/8/2014",13.04
"15/8/2014",12.92
"18/8/2014",13.4
"19/8/2014",13.42
"20/8/2014",13.22
"21/8/2014",13.32
"22/8/2014",13.3
"25/8/2014",13.14
"26/8/2014",13.12
"27/8/2014",13.14
"28/8/2014",13.34
"29/8/2014",13.82
"1/9/2014",13.58
"2/9/2014",14.14
"3/9/2014",13.78
"4/9/2014",13.9
"5/9/2014",13.92
"8/9/2014",13.9
"9/9/2014",13.9
"10/9/2014",13.44
"11/9/2014",13.66
"12/9/2014",13.88
"15/9/2014",13.7
"16/9/2014",13.08
"17/9/2014",13.1
"18/9/2014",12.88
"19/9/2014",12.64
"22/9/2014",12.26
"23/9/2014",12.34
"24/9/2014",12.38
"25/9/2014",12.22
"26/9/2014",12.16
"29/9/2014",11.94
"30/9/2014",11.6
"1/10/2014",11.6
"2/10/2014",11.6
"3/10/2014",11.56
"6/10/2014",11.5
"7/10/2014",11.48
"8/10/2014",11.4
"9/10/2014",11.7
"10/10/2014",11.48
"13/10/2014",11.5
"14/10/2014",11.46
"15/10/2014",11.58
"16/10/2014",11.34
"17/10/2014",11.42
"20/10/2014",11.4
"21/10/2014",11.32
"22/10/2014",11.32
"23/10/2014",10.92
"24/10/2014",11.06
"27/10/2014",11.16
"28/10/2014",11.38
"29/10/2014",11.52
"30/10/2014",11.48
"31/10/2014",11.66
"3/11/2014",11.46
"4/11/2014",11.48
"5/11/2014",11.32
"6/11/2014",11.46
"7/11/2014",11.38
"10/11/2014",11.48
"11/11/2014",11.16
"12/11/2014",11.28
"13/11/2014",11.3
"14/11/2014",11.3
"17/11/2014",11.26
"18/11/2014",11.1
"19/11/2014",11.22
"20/11/2014",11.3
"21/11/2014",11.38
"24/11/2014",11.62
"25/11/2014",11.82
"26/11/2014",11.78
"27/11/2014",11.68
"28/11/2014",11.8
"1/12/2014",11.32
"2/12/2014",11.46
"3/12/2014",11.2
"4/12/2014",11.52
"5/12/2014",11.16
"8/12/2014",11.02
"9/12/2014",10.64
"10/12/2014",10.66
"11/12/2014",10.64
"12/12/2014",10.62
"15/12/2014",10.2
"16/12/2014",10.1
"17/12/2014",10.26
"18/12/2014",10.34
"19/12/2014",10.5
"22/12/2014",10.46
"23/12/2014",10.56
"24/12/2014",10.44
"25/12/2014",10.44
"26/12/2014",10.44
"29/12/2014",10.66
"30/12/2014",10.46
"31/12/2014",10.4
"1/1/2015",10.4
"2/1/2015",10.62
"5/1/2015",10.5
"6/1/2015",10.56
"7/1/2015",10.64
"8/1/2015",10.64
"9/1/2015",11.2
"12/1/2015",11.1
"13/1/2015",11.48
"14/1/2015",11.62
"15/1/2015",11.64
"16/1/2015",11.54
"19/1/2015",11.64
"20/1/2015",11.78
"21/1/2015",12.02
"22/1/2015",12.1
"23/1/2015",12.04
"26/1/2015",11.98
"27/1/2015",12.02
"28/1/2015",12
"29/1/2015",11.74
"30/1/2015",11.72
"2/2/2015",11.74
"3/2/2015",11.94
"4/2/2015",12.46
"5/2/2015",12.88
"6/2/2015",12.78
"9/2/2015",12.9
"10/2/2015",12.64
"11/2/2015",12.44
"12/2/2015",12.96
"13/2/2015",13.1
"16/2/2015",13.22
"17/2/2015",12.98
"18/2/2015",13.14
"19/2/2015",13.14
"20/2/2015",13.14
"23/2/2015",13.14
"24/2/2015",13.04
"25/2/2015",12.8
"26/2/2015",12.84
"27/2/2015",13.06
"2/3/2015",12.66
"3/3/2015",12.38
"4/3/2015",12.2
"5/3/2015",12.54
"6/3/2015",12.16
"9/3/2015",12.14
"10/3/2015",11.74
"11/3/2015",11.78
"12/3/2015",11.64
"13/3/2015",11.66
"16/3/2015",11.76
"17/3/2015",11.78
"18/3/2015",11.84
"19/3/2015",11.94
"20/3/2015",11.78
"23/3/2015",11.64
"24/3/2015",11.62
"25/3/2015",11.68
"26/3/2015",11.54
"27/3/2015",11.52
"30/3/2015",11.6
"31/3/2015",11.8
"1/4/2015",12.46
"2/4/2015",12.9
"3/4/2015",12.9
"6/4/2015",12.9
"7/4/2015",12.9
"8/4/2015",13.56
"9/4/2015",13.94
"10/4/2015",13.66
"13/4/2015",13.78
"14/4/2015",13.56
"15/4/2015",13.76
"16/4/2015",13.76
"17/4/2015",13.68
"20/4/2015",14
"21/4/2015",14.5
"22/4/2015",14.46
"23/4/2015",14.48
"24/4/2015",14.8
"27/4/2015",15.22
"28/4/2015",15.38
"29/4/2015",15.46
"30/4/2015",14.56
"1/5/2015",14.56
"4/5/2015",14.96
"5/5/2015",14.76
"6/5/2015",14.24
"7/5/2015",13.82
"8/5/2015",14.28
"11/5/2015",14.56
"12/5/2015",14.16
"13/5/2015",13.96
"14/5/2015",13.84
"15/5/2015",14.12
"18/5/2015",13.8
"19/5/2015",13.98
"20/5/2015",13.98
"21/5/2015",13.54
"22/5/2015",13.64
"25/5/2015",13.64
"26/5/2015",13.86
"27/5/2015",13.9
"28/5/2015",13.46
"29/5/2015",13.08
"1/6/2015",13.22
"2/6/2015",13.26
"3/6/2015",13.26
"4/6/2015",13.16
"5/6/2015",13.18
"8/6/2015",13.36
"9/6/2015",12.92
"10/6/2015",12.76
"11/6/2015",12.78
"12/6/2015",12.92
"15/6/2015",12.66
"16/6/2015",12.52
"17/6/2015",12.58
"18/6/2015",12.08
"19/6/2015",12.02
"22/6/2015",12.16
"23/6/2015",12.42
"24/6/2015",12.56
