"StockPrice.Date","StockPrice...j."
"9/1/2012",0.565
"10/1/2012",0.531
"11/1/2012",0.531
"12/1/2012",0.54
"13/1/2012",0.526
"16/1/2012",0.55
"17/1/2012",0.531
"18/1/2012",0.531
"19/1/2012",0.54
"20/1/2012",0.536
"23/1/2012",0.536
"24/1/2012",0.536
"25/1/2012",0.536
"26/1/2012",0.575
"27/1/2012",0.54
"30/1/2012",0.54
"31/1/2012",0.54
"1/2/2012",0.521
"2/2/2012",0.54
"3/2/2012",0.521
"6/2/2012",0.58
"7/2/2012",0.57
"8/2/2012",0.58
"9/2/2012",0.545
"10/2/2012",0.585
"13/2/2012",0.54
"14/2/2012",0.545
"15/2/2012",0.531
"16/2/2012",0.565
"17/2/2012",0.57
"20/2/2012",0.57
"21/2/2012",0.565
"22/2/2012",0.531
"23/2/2012",0.619
"24/2/2012",0.59
"27/2/2012",0.599
"28/2/2012",0.624
"29/2/2012",0.649
"1/3/2012",0.619
"2/3/2012",0.604
"5/3/2012",0.619
"6/3/2012",0.59
"7/3/2012",0.59
"8/3/2012",0.59
"9/3/2012",0.58
"12/3/2012",0.575
"13/3/2012",0.585
"14/3/2012",0.58
"15/3/2012",0.575
"16/3/2012",0.594
"19/3/2012",0.58
"20/3/2012",0.575
"21/3/2012",0.575
"22/3/2012",0.55
"23/3/2012",0.555
"26/3/2012",0.555
"27/3/2012",0.59
"28/3/2012",0.57
"29/3/2012",0.57
"30/3/2012",0.555
"2/4/2012",0.57
"3/4/2012",0.57
"4/4/2012",0.57
"5/4/2012",0.54
"6/4/2012",0.54
"9/4/2012",0.54
"10/4/2012",0.555
"11/4/2012",0.555
"12/4/2012",0.555
"13/4/2012",0.55
"16/4/2012",0.54
"17/4/2012",0.531
"18/4/2012",0.59
"19/4/2012",0.545
"20/4/2012",0.59
"23/4/2012",0.56
"24/4/2012",0.56
"25/4/2012",0.56
"26/4/2012",0.55
"27/4/2012",0.545
"30/4/2012",0.54
"1/5/2012",0.54
"2/5/2012",0.54
"3/5/2012",0.545
"4/5/2012",0.57
"7/5/2012",0.536
"8/5/2012",0.54
"9/5/2012",0.58
"10/5/2012",0.59
"11/5/2012",0.575
"14/5/2012",0.57
"15/5/2012",0.585
"16/5/2012",0.56
"17/5/2012",0.57
"18/5/2012",0.555
"21/5/2012",0.555
"22/5/2012",0.54
"23/5/2012",0.486
"24/5/2012",0.447
"25/5/2012",0.531
"28/5/2012",0.531
"29/5/2012",0.491
"30/5/2012",0.457
"31/5/2012",0.442
"1/6/2012",0.442
"4/6/2012",0.442
"5/6/2012",0.408
"6/6/2012",0.432
"7/6/2012",0.432
"8/6/2012",0.457
"11/6/2012",0.423
"12/6/2012",0.418
"13/6/2012",0.432
"14/6/2012",0.447
"15/6/2012",0.447
"18/6/2012",0.472
"19/6/2012",0.472
"20/6/2012",0.467
"21/6/2012",0.467
"22/6/2012",0.427
"25/6/2012",0.442
"26/6/2012",0.442
"27/6/2012",0.442
"28/6/2012",0.457
"29/6/2012",0.457
"2/7/2012",0.457
"3/7/2012",0.491
"4/7/2012",0.491
"5/7/2012",0.457
"6/7/2012",0.447
"9/7/2012",0.491
"10/7/2012",0.491
"11/7/2012",0.491
"12/7/2012",0.442
"13/7/2012",0.467
"16/7/2012",0.491
"17/7/2012",0.437
"18/7/2012",0.486
"19/7/2012",0.442
"20/7/2012",0.442
"23/7/2012",0.442
"24/7/2012",0.442
"25/7/2012",0.413
"26/7/2012",0.462
"27/7/2012",0.427
"30/7/2012",0.442
"31/7/2012",0.457
"1/8/2012",0.418
"2/8/2012",0.418
"3/8/2012",0.442
"6/8/2012",0.442
"7/8/2012",0.442
"8/8/2012",0.388
"9/8/2012",0.491
"10/8/2012",0.486
"13/8/2012",0.408
"14/8/2012",0.408
"15/8/2012",0.408
"16/8/2012",0.398
"17/8/2012",0.447
"20/8/2012",0.442
"21/8/2012",0.442
"22/8/2012",0.442
"23/8/2012",0.477
"24/8/2012",0.442
"27/8/2012",0.491
"28/8/2012",0.491
"29/8/2012",0.442
"30/8/2012",0.457
"31/8/2012",0.506
"3/9/2012",0.511
"4/9/2012",0.496
"5/9/2012",0.506
"6/9/2012",0.511
"7/9/2012",0.511
"10/9/2012",0.506
"11/9/2012",0.521
"12/9/2012",0.526
"13/9/2012",0.531
"14/9/2012",0.531
"17/9/2012",0.531
"18/9/2012",0.521
"19/9/2012",0.516
"20/9/2012",0.511
"21/9/2012",0.526
"24/9/2012",0.516
"25/9/2012",0.516
"26/9/2012",0.501
"27/9/2012",0.506
"28/9/2012",0.506
"1/10/2012",0.506
"2/10/2012",0.506
"3/10/2012",0.506
"4/10/2012",0.511
"5/10/2012",0.501
"8/10/2012",0.491
"9/10/2012",0.511
"10/10/2012",0.506
"11/10/2012",0.506
"12/10/2012",0.511
"15/10/2012",0.496
"16/10/2012",0.491
"17/10/2012",0.496
"18/10/2012",0.496
"19/10/2012",0.496
"22/10/2012",0.467
"23/10/2012",0.467
"24/10/2012",0.472
"25/10/2012",0.481
"26/10/2012",0.477
"29/10/2012",0.477
"30/10/2012",0.472
"31/10/2012",0.481
"1/11/2012",0.477
"2/11/2012",0.481
"5/11/2012",0.486
"6/11/2012",0.486
"7/11/2012",0.481
"8/11/2012",0.472
"9/11/2012",0.467
"12/11/2012",0.467
"13/11/2012",0.467
"14/11/2012",0.472
"15/11/2012",0.467
"16/11/2012",0.467
"19/11/2012",0.472
"20/11/2012",0.477
"21/11/2012",0.467
"22/11/2012",0.472
"23/11/2012",0.472
"26/11/2012",0.472
"27/11/2012",0.477
"28/11/2012",0.653
"29/11/2012",0.585
"30/11/2012",0.555
"3/12/2012",0.555
"4/12/2012",0.545
"5/12/2012",0.55
"6/12/2012",0.521
"7/12/2012",0.531
"10/12/2012",0.526
"11/12/2012",0.511
"12/12/2012",0.54
"13/12/2012",0.59
"14/12/2012",0.565
"17/12/2012",0.555
"18/12/2012",0.536
"19/12/2012",0.526
"20/12/2012",0.54
"21/12/2012",0.521
"24/12/2012",0.521
"25/12/2012",0.521
"26/12/2012",0.521
"27/12/2012",0.55
"28/12/2012",0.555
"31/12/2012",0.536
"1/1/2013",0.536
"2/1/2013",0.55
"3/1/2013",0.565
"4/1/2013",0.555
"7/1/2013",0.555
"8/1/2013",0.57
"9/1/2013",0.629
"10/1/2013",0.594
"11/1/2013",0.58
"14/1/2013",0.57
"15/1/2013",0.555
"16/1/2013",0.555
"17/1/2013",0.565
"18/1/2013",0.619
"21/1/2013",0.688
"22/1/2013",0.673
"23/1/2013",0.663
"24/1/2013",0.649
"25/1/2013",0.658
"28/1/2013",0.663
"29/1/2013",0.658
"30/1/2013",0.707
"31/1/2013",0.712
"1/2/2013",0.717
"4/2/2013",0.762
"5/2/2013",0.747
"6/2/2013",0.771
"7/2/2013",0.762
"8/2/2013",0.752
"11/2/2013",0.752
"12/2/2013",0.752
"13/2/2013",0.752
"14/2/2013",0.742
"15/2/2013",0.737
"18/2/2013",0.747
"19/2/2013",0.747
"20/2/2013",0.747
"21/2/2013",0.766
"22/2/2013",0.776
"25/2/2013",0.914
"26/2/2013",0.875
"27/2/2013",0.865
"28/2/2013",0.87
"1/3/2013",0.87
"4/3/2013",0.87
"5/3/2013",0.894
"6/3/2013",0.889
"7/3/2013",0.904
"8/3/2013",0.884
"11/3/2013",0.87
"12/3/2013",0.811
"13/3/2013",0.796
"14/3/2013",0.835
"15/3/2013",0.811
"18/3/2013",0.791
"19/3/2013",0.816
"20/3/2013",0.835
"21/3/2013",0.879
"22/3/2013",0.875
"25/3/2013",0.879
"26/3/2013",0.86
"27/3/2013",0.865
"28/3/2013",0.845
"29/3/2013",0.845
"1/4/2013",0.845
"2/4/2013",0.83
"3/4/2013",0.83
"4/4/2013",0.83
"5/4/2013",0.771
"8/4/2013",0.83
"9/4/2013",0.865
"10/4/2013",0.86
"11/4/2013",0.875
"12/4/2013",0.86
"15/4/2013",0.835
"16/4/2013",0.835
"17/4/2013",0.835
"18/4/2013",0.816
"19/4/2013",0.85
"22/4/2013",0.875
"23/4/2013",0.845
"24/4/2013",0.865
"25/4/2013",0.875
"26/4/2013",0.875
"29/4/2013",0.875
"30/4/2013",0.875
"1/5/2013",0.875
"2/5/2013",0.875
"3/5/2013",0.875
"6/5/2013",0.875
"7/5/2013",0.875
"8/5/2013",0.875
"9/5/2013",0.875
"10/5/2013",0.875
"13/5/2013",0.875
"14/5/2013",0.875
"15/5/2013",0.875
"16/5/2013",0.875
"17/5/2013",0.875
"20/5/2013",0.875
"21/5/2013",0.875
"22/5/2013",0.875
"23/5/2013",0.875
"24/5/2013",0.875
"27/5/2013",0.875
"28/5/2013",0.875
"29/5/2013",0.875
"30/5/2013",0.875
"31/5/2013",0.875
"3/6/2013",0.875
"4/6/2013",0.875
"5/6/2013",0.875
"6/6/2013",0.875
"7/6/2013",0.875
"10/6/2013",0.875
"11/6/2013",0.875
"12/6/2013",0.875
"13/6/2013",0.875
"14/6/2013",0.875
"17/6/2013",0.875
"18/6/2013",0.875
"19/6/2013",0.875
"20/6/2013",0.875
"21/6/2013",0.875
"24/6/2013",0.875
"25/6/2013",0.875
"26/6/2013",0.875
"27/6/2013",0.875
"28/6/2013",0.875
"1/7/2013",0.875
