"StockPrice.Date","StockPrice...j."
"8/6/2011",3.49
"9/6/2011",3.34
"10/6/2011",3.29
"13/6/2011",3.28
"14/6/2011",3.32
"15/6/2011",3.31
"16/6/2011",3.03
"17/6/2011",2.92
"20/6/2011",2.79
"21/6/2011",2.53
"22/6/2011",2.58
"23/6/2011",2.57
"24/6/2011",2.7
"27/6/2011",2.75
"28/6/2011",2.7
"29/6/2011",2.8
"30/6/2011",2.95
"1/7/2011",2.95
"4/7/2011",2.91
"5/7/2011",2.83
"6/7/2011",2.77
"7/7/2011",2.76
"8/7/2011",2.9
"11/7/2011",2.87
"12/7/2011",2.71
"13/7/2011",2.74
"14/7/2011",2.67
"15/7/2011",2.61
"18/7/2011",2.67
"19/7/2011",2.6
"20/7/2011",2.56
"21/7/2011",2.45
"22/7/2011",2.54
"25/7/2011",2.49
"26/7/2011",2.44
"27/7/2011",2.43
"28/7/2011",2.38
"29/7/2011",2.36
"1/8/2011",2.28
"2/8/2011",2.14
"3/8/2011",2.06
"4/8/2011",2
"5/8/2011",1.89
"8/8/2011",1.74
"9/8/2011",1.7
"10/8/2011",1.62
"11/8/2011",1.63
"12/8/2011",1.62
"15/8/2011",1.68
"16/8/2011",1.67
"17/8/2011",1.64
"18/8/2011",1.55
"19/8/2011",1.42
"22/8/2011",1.46
"23/8/2011",1.51
"24/8/2011",1.53
"25/8/2011",1.64
"26/8/2011",1.55
"29/8/2011",1.61
"30/8/2011",1.76
"31/8/2011",1.94
"1/9/2011",1.84
"2/9/2011",1.85
"5/9/2011",1.82
"6/9/2011",1.75
"7/9/2011",1.96
"8/9/2011",2.13
"9/9/2011",2.11
"12/9/2011",2
"13/9/2011",2
"14/9/2011",1.91
"15/9/2011",1.97
"16/9/2011",2.02
"19/9/2011",1.89
"20/9/2011",1.93
"21/9/2011",1.87
"22/9/2011",1.87
"23/9/2011",2
"26/9/2011",1.74
"27/9/2011",1.94
"28/9/2011",1.83
"29/9/2011",1.83
"30/9/2011",1.85
"3/10/2011",1.71
"4/10/2011",1.62
"5/10/2011",1.62
"6/10/2011",1.63
"7/10/2011",1.83
"10/10/2011",1.87
"11/10/2011",1.95
"12/10/2011",2
"13/10/2011",1.97
"14/10/2011",1.84
"17/10/2011",2
"18/10/2011",1.88
"19/10/2011",1.9
"20/10/2011",1.87
"21/10/2011",1.81
"24/10/2011",1.95
"25/10/2011",1.9
"26/10/2011",1.96
"27/10/2011",2.3
"28/10/2011",2.35
"31/10/2011",2.3
"1/11/2011",2.11
"2/11/2011",2.4
"3/11/2011",2.28
"4/11/2011",2.53
"7/11/2011",2.6
"8/11/2011",2.58
"9/11/2011",2.51
"10/11/2011",2.26
"11/11/2011",2.39
"14/11/2011",2.45
"15/11/2011",2.34
"16/11/2011",2.34
"17/11/2011",2.39
"18/11/2011",2.35
"21/11/2011",2.3
"22/11/2011",2.28
"23/11/2011",2.16
"24/11/2011",2.16
"25/11/2011",2.09
"28/11/2011",2.05
"29/11/2011",2.13
"30/11/2011",2.11
"1/12/2011",2.25
"2/12/2011",2.19
"5/12/2011",2.18
"6/12/2011",2.1
"7/12/2011",2.14
"8/12/2011",2.08
"9/12/2011",2.08
"12/12/2011",2.05
"13/12/2011",2.07
"14/12/2011",2.09
"15/12/2011",2.08
"16/12/2011",2.1
"19/12/2011",2.1
"20/12/2011",2.12
"21/12/2011",2.14
"22/12/2011",2.09
"23/12/2011",2.1
"26/12/2011",2.1
"27/12/2011",2.1
"28/12/2011",2.08
"29/12/2011",2.1
"30/12/2011",2.2
"2/1/2012",2.2
"3/1/2012",2.21
"4/1/2012",2.07
"5/1/2012",2.06
"6/1/2012",1.95
"9/1/2012",1.94
"10/1/2012",1.95
"11/1/2012",1.97
"12/1/2012",2.01
"13/1/2012",1.97
"16/1/2012",1.92
"17/1/2012",1.95
"18/1/2012",1.93
"19/1/2012",1.9
"20/1/2012",2.01
"23/1/2012",2.01
"24/1/2012",2.01
"25/1/2012",2.01
"26/1/2012",2.16
"27/1/2012",2.26
"30/1/2012",2.15
"31/1/2012",2.08
"1/2/2012",2.06
"2/2/2012",2.2
"3/2/2012",2.18
"6/2/2012",2.12
"7/2/2012",2.11
"8/2/2012",2.28
"9/2/2012",2.32
"10/2/2012",2.18
"13/2/2012",2.42
"14/2/2012",2.45
"15/2/2012",2.64
"16/2/2012",2.76
"17/2/2012",2.73
"20/2/2012",2.7
"21/2/2012",2.7
"22/2/2012",2.76
"23/2/2012",2.7
"24/2/2012",2.67
"27/2/2012",2.53
"28/2/2012",2.57
"29/2/2012",2.74
"1/3/2012",2.59
"2/3/2012",2.67
"5/3/2012",2.58
"6/3/2012",2.39
"7/3/2012",2.34
"8/3/2012",2.46
"9/3/2012",2.52
"12/3/2012",2.48
"13/3/2012",2.62
"14/3/2012",2.71
"15/3/2012",2.58
"16/3/2012",2.56
"19/3/2012",2.43
"20/3/2012",2.3
"21/3/2012",2.24
"22/3/2012",2.3
"23/3/2012",2.32
"26/3/2012",2.36
"27/3/2012",2.42
"28/3/2012",2.27
"29/3/2012",2.32
"30/3/2012",2.29
"2/4/2012",2.12
"3/4/2012",2.16
"4/4/2012",2.16
"5/4/2012",2.18
"6/4/2012",2.18
"9/4/2012",2.18
"10/4/2012",2.1
"11/4/2012",1.96
"12/4/2012",2
"13/4/2012",2.02
"16/4/2012",1.93
"17/4/2012",1.93
"18/4/2012",1.95
"19/4/2012",1.99
"20/4/2012",2.04
"23/4/2012",2
"24/4/2012",1.98
"25/4/2012",1.97
"26/4/2012",1.98
"27/4/2012",1.95
"30/4/2012",1.97
"1/5/2012",1.97
"2/5/2012",1.98
"3/5/2012",1.95
"4/5/2012",1.94
"7/5/2012",1.81
"8/5/2012",1.77
"9/5/2012",1.8
"10/5/2012",1.83
"11/5/2012",1.84
"14/5/2012",1.84
"15/5/2012",1.78
"16/5/2012",1.74
"17/5/2012",1.73
"18/5/2012",1.68
"21/5/2012",1.71
"22/5/2012",1.78
"23/5/2012",1.75
"24/5/2012",1.81
"25/5/2012",1.79
"28/5/2012",1.82
"29/5/2012",1.91
"30/5/2012",1.92
"31/5/2012",1.92
"1/6/2012",1.91
"4/6/2012",1.79
"5/6/2012",1.79
"6/6/2012",1.85
"7/6/2012",1.89
"8/6/2012",1.87
"11/6/2012",1.89
"12/6/2012",1.91
"13/6/2012",1.92
"14/6/2012",1.9
"15/6/2012",1.9
"18/6/2012",1.9
"19/6/2012",1.92
"20/6/2012",2
"21/6/2012",2
"22/6/2012",2.01
"25/6/2012",2.04
"26/6/2012",2.03
"27/6/2012",2.03
"28/6/2012",2.03
"29/6/2012",2.03
"2/7/2012",2.03
"3/7/2012",2.07
"4/7/2012",2.05
"5/7/2012",2.01
"6/7/2012",2.02
"9/7/2012",1.85
"10/7/2012",1.78
"11/7/2012",1.77
"12/7/2012",1.73
"13/7/2012",1.8
"16/7/2012",1.82
"17/7/2012",1.85
"18/7/2012",1.86
"19/7/2012",1.88
"20/7/2012",1.9
"23/7/2012",1.81
"24/7/2012",1.82
"25/7/2012",1.78
"26/7/2012",1.77
"27/7/2012",1.83
"30/7/2012",1.8
"31/7/2012",1.75
"1/8/2012",1.75
"2/8/2012",1.73
"3/8/2012",1.63
"6/8/2012",1.7
"7/8/2012",1.69
"8/8/2012",1.7
"9/8/2012",1.78
"10/8/2012",1.73
"13/8/2012",1.72
"14/8/2012",1.72
"15/8/2012",1.68
"16/8/2012",1.69
"17/8/2012",1.7
"20/8/2012",1.74
"21/8/2012",1.76
"22/8/2012",1.8
"23/8/2012",1.86
"24/8/2012",1.8
"27/8/2012",1.78
"28/8/2012",1.82
"29/8/2012",1.77
"30/8/2012",1.8
"31/8/2012",1.75
"3/9/2012",1.75
"4/9/2012",1.68
"5/9/2012",1.66
"6/9/2012",1.68
"7/9/2012",1.7
"10/9/2012",1.7
"11/9/2012",1.7
"12/9/2012",1.72
"13/9/2012",1.73
"14/9/2012",1.79
"17/9/2012",1.97
"18/9/2012",1.88
"19/9/2012",1.93
"20/9/2012",1.88
"21/9/2012",1.84
"24/9/2012",1.79
"25/9/2012",1.79
"26/9/2012",1.75
"27/9/2012",1.77
"28/9/2012",1.79
"1/10/2012",1.79
"2/10/2012",1.79
"3/10/2012",1.79
"4/10/2012",1.81
"5/10/2012",1.83
"8/10/2012",1.8
"9/10/2012",1.8
"10/10/2012",1.85
"11/10/2012",1.88
"12/10/2012",1.86
"15/10/2012",1.83
"16/10/2012",1.81
"17/10/2012",1.86
"18/10/2012",1.93
"19/10/2012",1.94
"22/10/2012",1.97
"23/10/2012",1.97
"24/10/2012",2.23
"25/10/2012",2.14
"26/10/2012",2.02
"29/10/2012",1.95
"30/10/2012",2.08
"31/10/2012",2.05
"1/11/2012",2.12
"2/11/2012",2.09
"5/11/2012",2.04
"6/11/2012",2.09
"7/11/2012",2.07
"8/11/2012",2.01
"9/11/2012",1.99
"12/11/2012",1.93
"13/11/2012",1.88
"14/11/2012",1.92
"15/11/2012",1.93
"16/11/2012",1.94
"19/11/2012",1.91
"20/11/2012",1.9
"21/11/2012",1.95
"22/11/2012",1.93
"23/11/2012",1.93
"26/11/2012",1.99
"27/11/2012",1.97
"28/11/2012",2.02
"29/11/2012",2
"30/11/2012",1.97
"3/12/2012",1.95
"4/12/2012",1.97
"5/12/2012",1.98
"6/12/2012",1.99
"7/12/2012",2.04
"10/12/2012",2.13
"11/12/2012",2.19
"12/12/2012",2.17
"13/12/2012",2.2
"14/12/2012",2.16
"17/12/2012",2.1
"18/12/2012",2.1
"19/12/2012",2.11
"20/12/2012",2.12
"21/12/2012",2.06
"24/12/2012",2.14
"25/12/2012",2.14
"26/12/2012",2.14
"27/12/2012",2.14
"28/12/2012",2.19
"31/12/2012",2.16
"1/1/2013",2.16
"2/1/2013",2.22
"3/1/2013",2.3
"4/1/2013",2.27
"7/1/2013",2.36
"8/1/2013",2.34
"9/1/2013",2.27
"10/1/2013",2.32
"11/1/2013",2.25
"14/1/2013",2.32
"15/1/2013",2.3
"16/1/2013",2.22
"17/1/2013",2.07
"18/1/2013",2.08
"21/1/2013",2.12
"22/1/2013",2.18
"23/1/2013",2.14
"24/1/2013",2.09
"25/1/2013",1.93
"28/1/2013",1.91
"29/1/2013",1.93
"30/1/2013",1.92
"31/1/2013",1.92
"1/2/2013",1.88
"4/2/2013",1.86
"5/2/2013",1.81
"6/2/2013",1.81
"7/2/2013",1.8
"8/2/2013",1.82
"11/2/2013",1.82
"12/2/2013",1.82
"13/2/2013",1.82
"14/2/2013",1.74
"15/2/2013",1.79
"18/2/2013",1.76
"19/2/2013",1.78
"20/2/2013",1.86
"21/2/2013",1.83
"22/2/2013",1.86
"25/2/2013",1.84
"26/2/2013",1.77
"27/2/2013",1.76
"28/2/2013",1.81
"1/3/2013",1.82
"4/3/2013",1.81
"5/3/2013",1.82
"6/3/2013",1.86
"7/3/2013",1.98
"8/3/2013",2
"11/3/2013",1.97
"12/3/2013",1.91
"13/3/2013",1.84
"14/3/2013",1.85
"15/3/2013",1.8
"18/3/2013",1.76
"19/3/2013",1.77
"20/3/2013",1.78
"21/3/2013",1.78
"22/3/2013",1.77
"25/3/2013",1.75
"26/3/2013",1.76
"27/3/2013",1.8
"28/3/2013",1.78
"29/3/2013",1.78
"1/4/2013",1.78
"2/4/2013",1.76
"3/4/2013",1.82
"4/4/2013",1.82
"5/4/2013",1.77
"8/4/2013",1.73
"9/4/2013",1.74
"10/4/2013",1.76
"11/4/2013",1.75
"12/4/2013",1.73
"15/4/2013",1.67
"16/4/2013",1.66
"17/4/2013",1.66
"18/4/2013",1.65
"19/4/2013",1.67
"22/4/2013",1.68
"23/4/2013",1.66
"24/4/2013",1.74
"25/4/2013",1.73
"26/4/2013",1.73
"29/4/2013",1.7
"30/4/2013",1.75
"1/5/2013",1.75
"2/5/2013",1.8
"3/5/2013",1.79
"6/5/2013",1.73
"7/5/2013",1.7
"8/5/2013",1.65
"9/5/2013",1.64
"10/5/2013",1.63
"13/5/2013",1.7
"14/5/2013",1.65
"15/5/2013",1.61
"16/5/2013",1.62
"17/5/2013",1.62
"20/5/2013",1.64
"21/5/2013",1.62
"22/5/2013",1.56
"23/5/2013",1.45
"24/5/2013",1.48
"27/5/2013",1.46
"28/5/2013",1.42
"29/5/2013",1.42
"30/5/2013",1.4
"31/5/2013",1.43
"3/6/2013",1.17
"4/6/2013",1.17
"5/6/2013",1.47
"6/6/2013",1.41
"7/6/2013",1.42
"10/6/2013",1.4
"11/6/2013",1.48
"12/6/2013",1.48
"13/6/2013",1.59
"14/6/2013",1.56
"17/6/2013",1.55
"18/6/2013",1.57
"19/6/2013",1.59
"20/6/2013",1.55
"21/6/2013",1.55
"24/6/2013",1.4
"25/6/2013",1.35
"26/6/2013",1.41
"27/6/2013",1.4
"28/6/2013",1.46
"1/7/2013",1.46
"2/7/2013",1.43
"3/7/2013",1.39
"4/7/2013",1.39
"5/7/2013",1.4
"8/7/2013",1.41
"9/7/2013",1.41
"10/7/2013",1.43
"11/7/2013",1.47
"12/7/2013",1.47
"15/7/2013",1.58
"16/7/2013",1.52
"17/7/2013",1.5
"18/7/2013",1.48
"19/7/2013",1.59
"22/7/2013",1.58
"23/7/2013",1.55
"24/7/2013",1.6
"25/7/2013",1.58
"26/7/2013",1.56
"29/7/2013",1.54
"30/7/2013",1.53
"31/7/2013",1.5
"1/8/2013",1.53
"2/8/2013",1.52
"5/8/2013",1.53
"6/8/2013",1.57
"7/8/2013",1.54
"8/8/2013",1.52
"9/8/2013",1.52
"12/8/2013",1.59
"13/8/2013",1.59
"14/8/2013",1.59
"15/8/2013",1.74
"16/8/2013",1.68
"19/8/2013",1.92
"20/8/2013",1.82
"21/8/2013",1.88
"22/8/2013",1.89
"23/8/2013",1.87
"26/8/2013",1.81
"27/8/2013",1.78
"28/8/2013",1.71
"29/8/2013",1.71
"30/8/2013",1.66
"2/9/2013",1.69
"3/9/2013",1.79
"4/9/2013",1.74
"5/9/2013",1.73
"6/9/2013",1.72
"9/9/2013",1.65
"10/9/2013",1.7
"11/9/2013",1.66
"12/9/2013",1.65
"13/9/2013",1.63
"16/9/2013",1.6
"17/9/2013",1.56
"18/9/2013",1.66
"19/9/2013",1.68
"20/9/2013",1.68
"23/9/2013",1.66
"24/9/2013",1.7
"25/9/2013",1.65
"26/9/2013",1.61
"27/9/2013",1.61
"30/9/2013",1.61
"1/10/2013",1.61
"2/10/2013",1.59
"3/10/2013",1.65
"4/10/2013",1.63
"7/10/2013",1.6
"8/10/2013",1.68
"9/10/2013",1.64
"10/10/2013",1.61
"11/10/2013",1.61
"14/10/2013",1.61
"15/10/2013",1.6
"16/10/2013",1.6
"17/10/2013",1.59
"18/10/2013",1.58
"21/10/2013",1.58
"22/10/2013",1.57
"23/10/2013",1.54
"24/10/2013",1.55
"25/10/2013",1.52
"28/10/2013",1.51
"29/10/2013",1.48
"30/10/2013",1.5
"31/10/2013",1.47
"1/11/2013",1.52
"4/11/2013",1.52
"5/11/2013",1.48
"6/11/2013",1.47
"7/11/2013",1.43
"8/11/2013",1.39
"11/11/2013",1.5
"12/11/2013",1.47
"13/11/2013",1.46
"14/11/2013",1.46
"15/11/2013",1.43
"18/11/2013",1.49
"19/11/2013",1.51
"20/11/2013",1.5
"21/11/2013",1.59
"22/11/2013",1.56
"25/11/2013",1.57
"26/11/2013",1.51
"27/11/2013",1.58
"28/11/2013",1.55
"29/11/2013",1.58
"2/12/2013",1.6
"3/12/2013",1.58
"4/12/2013",1.6
"5/12/2013",1.63
"6/12/2013",1.69
"9/12/2013",1.67
"10/12/2013",1.68
"11/12/2013",1.66
"12/12/2013",1.87
"13/12/2013",1.84
"16/12/2013",1.85
"17/12/2013",1.8
"18/12/2013",1.84
"19/12/2013",1.8
"20/12/2013",1.83
"23/12/2013",1.86
"24/12/2013",1.86
"25/12/2013",1.86
"26/12/2013",1.86
"27/12/2013",1.85
"30/12/2013",1.97
"31/12/2013",1.95
"1/1/2014",1.95
"2/1/2014",1.89
"3/1/2014",1.82
"6/1/2014",1.86
"7/1/2014",1.85
"8/1/2014",1.86
"9/1/2014",1.9
"10/1/2014",2.05
"13/1/2014",2.06
"14/1/2014",1.96
"15/1/2014",2.04
"16/1/2014",2.08
"17/1/2014",2.14
"20/1/2014",2.06
"21/1/2014",2.06
"22/1/2014",2.13
"23/1/2014",2.33
"24/1/2014",2.46
"27/1/2014",2.38
"28/1/2014",2.38
"29/1/2014",2.46
"30/1/2014",2.45
"31/1/2014",2.45
"3/2/2014",2.45
"4/2/2014",2.45
"5/2/2014",2.35
"6/2/2014",2.41
"7/2/2014",2.52
"10/2/2014",2.68
"11/2/2014",2.66
"12/2/2014",2.65
"13/2/2014",2.81
"14/2/2014",2.87
"17/2/2014",2.85
"18/2/2014",2.74
"19/2/2014",2.75
"20/2/2014",2.79
"21/2/2014",2.93
"24/2/2014",3.07
"25/2/2014",2.89
"26/2/2014",3.04
"27/2/2014",2.98
"28/2/2014",2.9
"3/3/2014",2.95
"4/3/2014",2.94
"5/3/2014",3.01
"6/3/2014",2.95
"7/3/2014",2.86
"10/3/2014",2.78
"11/3/2014",2.84
"12/3/2014",2.76
"13/3/2014",2.55
"14/3/2014",2.54
"17/3/2014",2.48
"18/3/2014",2.63
"19/3/2014",2.52
"20/3/2014",2.46
"21/3/2014",2.51
"24/3/2014",2.35
"25/3/2014",2.33
"26/3/2014",2.17
"27/3/2014",2.13
"28/3/2014",2.21
"31/3/2014",2.17
"1/4/2014",2.28
"2/4/2014",2.28
"3/4/2014",2.34
"4/4/2014",2.32
"7/4/2014",2.21
"8/4/2014",2.28
"9/4/2014",2.4
"10/4/2014",2.36
"11/4/2014",2.33
"14/4/2014",2.21
"15/4/2014",2.14
"16/4/2014",2.19
"17/4/2014",2.24
"18/4/2014",2.24
"21/4/2014",2.24
"22/4/2014",2.24
"23/4/2014",2.26
"24/4/2014",2.18
"25/4/2014",2.15
"28/4/2014",1.97
"29/4/2014",1.99
"30/4/2014",2.01
"1/5/2014",2.01
"2/5/2014",1.97
"5/5/2014",1.95
"6/5/2014",1.95
"7/5/2014",1.87
"8/5/2014",1.79
"9/5/2014",1.78
"12/5/2014",1.8
"13/5/2014",1.9
"14/5/2014",1.9
"15/5/2014",1.94
"16/5/2014",1.93
"19/5/2014",1.94
"20/5/2014",1.94
"21/5/2014",1.91
"22/5/2014",2.08
"23/5/2014",2.07
"26/5/2014",2.1
"27/5/2014",2.19
"28/5/2014",2.3
"29/5/2014",2.24
"30/5/2014",2.3
"2/6/2014",2.3
"3/6/2014",2.3
"4/6/2014",2.3
"5/6/2014",2.42
"6/6/2014",2.4
"9/6/2014",2.39
"10/6/2014",2.4
"11/6/2014",2.46
"12/6/2014",2.44
"13/6/2014",2.43
"16/6/2014",2.37
"17/6/2014",2.43
"18/6/2014",2.29
"19/6/2014",2.26
"20/6/2014",2.27
"23/6/2014",2.32
"24/6/2014",2.32
"25/6/2014",2.37
"26/6/2014",2.4
"27/6/2014",2.39
"30/6/2014",2.37
"1/7/2014",2.37
"2/7/2014",2.39
"3/7/2014",2.42
"4/7/2014",2.4
"7/7/2014",2.35
"8/7/2014",2.34
"9/7/2014",2.3
"10/7/2014",2.29
"11/7/2014",2.29
"14/7/2014",2.29
"15/7/2014",2.29
"16/7/2014",2.27
"17/7/2014",2.24
"18/7/2014",2.18
"21/7/2014",2.12
"22/7/2014",2.12
"23/7/2014",2.03
"24/7/2014",2.03
"25/7/2014",2.16
"28/7/2014",2.11
"29/7/2014",2.09
"30/7/2014",2.06
"31/7/2014",2.18
"1/8/2014",2.1
"4/8/2014",2.16
"5/8/2014",2.17
"6/8/2014",2.25
"7/8/2014",2.19
"8/8/2014",2.25
"11/8/2014",2.15
"12/8/2014",2.15
"13/8/2014",2.14
"14/8/2014",2.15
"15/8/2014",2.16
"18/8/2014",2.12
"19/8/2014",2.15
"20/8/2014",2.1
"21/8/2014",2.12
"22/8/2014",2.15
"25/8/2014",2.27
"26/8/2014",2.23
"27/8/2014",2.11
"28/8/2014",2.08
"29/8/2014",2.12
"1/9/2014",2.14
"2/9/2014",2.11
"3/9/2014",2.12
"4/9/2014",2.13
"5/9/2014",2.25
"8/9/2014",2.37
"9/9/2014",2.37
"10/9/2014",2.31
"11/9/2014",2.26
"12/9/2014",2.24
"15/9/2014",2.22
"16/9/2014",2.13
"17/9/2014",2.15
"18/9/2014",2.22
"19/9/2014",2.22
"22/9/2014",2.17
"23/9/2014",2.17
"24/9/2014",2.18
"25/9/2014",2.19
"26/9/2014",2.17
"29/9/2014",2.14
"30/9/2014",2.14
"1/10/2014",2.14
"2/10/2014",2.14
"3/10/2014",2.09
"6/10/2014",2.12
"7/10/2014",2.14
"8/10/2014",2.15
"9/10/2014",2.15
"10/10/2014",2.08
"13/10/2014",2.11
"14/10/2014",2.06
"15/10/2014",2.08
"16/10/2014",1.99
"17/10/2014",2
"20/10/2014",2.02
"21/10/2014",2.01
"22/10/2014",2.02
"23/10/2014",2.05
"24/10/2014",2.03
"27/10/2014",2.02
"28/10/2014",2.03
"29/10/2014",2.05
"30/10/2014",2.12
"31/10/2014",2.12
"3/11/2014",2.18
"4/11/2014",2.18
"5/11/2014",2.14
"6/11/2014",2.1
"7/11/2014",2.09
"10/11/2014",2.16
"11/11/2014",2.15
"12/11/2014",2.16
"13/11/2014",2.15
"14/11/2014",2.11
"17/11/2014",2.1
"18/11/2014",2.08
"19/11/2014",2.08
"20/11/2014",1.99
"21/11/2014",1.99
"24/11/2014",1.94
"25/11/2014",1.92
"26/11/2014",1.93
"27/11/2014",1.91
"28/11/2014",1.92
"1/12/2014",1.89
"2/12/2014",1.88
"3/12/2014",1.88
"4/12/2014",1.89
"5/12/2014",1.86
"8/12/2014",1.84
"9/12/2014",1.75
"10/12/2014",1.79
"11/12/2014",1.79
"12/12/2014",1.71
"15/12/2014",1.7
"16/12/2014",1.71
"17/12/2014",1.74
"18/12/2014",1.8
"19/12/2014",1.79
"22/12/2014",1.74
"23/12/2014",1.75
"24/12/2014",1.74
"25/12/2014",1.74
"26/12/2014",1.74
"29/12/2014",1.71
"30/12/2014",1.72
"31/12/2014",1.7
"1/1/2015",1.7
"2/1/2015",1.71
"5/1/2015",1.75
"6/1/2015",1.75
"7/1/2015",1.73
"8/1/2015",1.7
"9/1/2015",1.72
"12/1/2015",1.65
"13/1/2015",1.64
"14/1/2015",1.62
"15/1/2015",1.64
"16/1/2015",1.61
"19/1/2015",1.59
"20/1/2015",1.6
"21/1/2015",1.64
"22/1/2015",1.59
"23/1/2015",1.68
"26/1/2015",1.68
"27/1/2015",1.7
"28/1/2015",1.72
"29/1/2015",1.67
"30/1/2015",1.64
"2/2/2015",1.59
"3/2/2015",1.58
"4/2/2015",1.57
"5/2/2015",1.56
"6/2/2015",1.56
"9/2/2015",1.5
"10/2/2015",1.51
"11/2/2015",1.5
"12/2/2015",1.52
"13/2/2015",1.52
"16/2/2015",1.49
"17/2/2015",1.5
"18/2/2015",1.55
"19/2/2015",1.55
"20/2/2015",1.55
"23/2/2015",1.55
"24/2/2015",2.01
"25/2/2015",1.91
"26/2/2015",1.92
"27/2/2015",1.86
"2/3/2015",1.8
"3/3/2015",1.8
"4/3/2015",1.8
"5/3/2015",1.87
"6/3/2015",2
"9/3/2015",1.98
"10/3/2015",1.91
"11/3/2015",1.96
"12/3/2015",1.92
"13/3/2015",1.94
"16/3/2015",1.88
"17/3/2015",1.89
"18/3/2015",1.87
"19/3/2015",1.91
"20/3/2015",1.88
"23/3/2015",1.87
"24/3/2015",1.84
"25/3/2015",1.85
"26/3/2015",1.92
"27/3/2015",1.95
"30/3/2015",1.97
"31/3/2015",2.07
"1/4/2015",2.04
"2/4/2015",2.18
"3/4/2015",2.18
"6/4/2015",2.18
"7/4/2015",2.18
"8/4/2015",2.3
"9/4/2015",2.27
"10/4/2015",2.26
"13/4/2015",2.37
"14/4/2015",2.32
"15/4/2015",2.15
"16/4/2015",2.24
"17/4/2015",2.23
"20/4/2015",2.14
"21/4/2015",2.2
"22/4/2015",2.22
"23/4/2015",2.18
"24/4/2015",2.15
"27/4/2015",2.2
"28/4/2015",2.22
"29/4/2015",2.19
"30/4/2015",2.14
"1/5/2015",2.14
"4/5/2015",2.17
"5/5/2015",2.18
"6/5/2015",2.24
"7/5/2015",2.19
"8/5/2015",2.23
"11/5/2015",2.42
"12/5/2015",2.45
"13/5/2015",2.44
"14/5/2015",2.55
"15/5/2015",2.52
"18/5/2015",2.45
"19/5/2015",2.4
"20/5/2015",2.45
"21/5/2015",2.36
"22/5/2015",2.35
"25/5/2015",2.35
"26/5/2015",2.46
"27/5/2015",2.4
"28/5/2015",2.37
"29/5/2015",2.36
"1/6/2015",2.41
"2/6/2015",2.54
"3/6/2015",2.6
"4/6/2015",2.56
"5/6/2015",2.6
"8/6/2015",2.5
"9/6/2015",2.48
"10/6/2015",2.5
"11/6/2015",2.59
"12/6/2015",2.61
"15/6/2015",2.71
"16/6/2015",2.68
"17/6/2015",2.64
"18/6/2015",2.75
"19/6/2015",2.66
"22/6/2015",2.73
