"StockPrice.Date","StockPrice...j."
"19/6/2012",82.4
"20/6/2012",82.55
"21/6/2012",82
"22/6/2012",81.2
"25/6/2012",82.15
"26/6/2012",82.85
"27/6/2012",83.75
"28/6/2012",83.15
"29/6/2012",84.75
"2/7/2012",84.75
"3/7/2012",86.35
"4/7/2012",85.85
"5/7/2012",85.8
"6/7/2012",85.65
"9/7/2012",85.1
"10/7/2012",85.95
"11/7/2012",86.7
"12/7/2012",84.75
"13/7/2012",85.45
"16/7/2012",85.7
"17/7/2012",86.65
"18/7/2012",86.25
"19/7/2012",87.6
"20/7/2012",88.25
"23/7/2012",85.95
"24/7/2012",86.7
"25/7/2012",87.2
"26/7/2012",87.75
"27/7/2012",88.9
"30/7/2012",90
"31/7/2012",90.95
"1/8/2012",89.7
"2/8/2012",88.35
"3/8/2012",88
"6/8/2012",89.7
"7/8/2012",89
"8/8/2012",89.15
"9/8/2012",90.15
"10/8/2012",90.7
"13/8/2012",90.6
"14/8/2012",92.55
"15/8/2012",91.45
"16/8/2012",86.85
"17/8/2012",83.65
"20/8/2012",82.35
"21/8/2012",82.85
"22/8/2012",82.6
"23/8/2012",83.85
"24/8/2012",83.05
"27/8/2012",83.55
"28/8/2012",84.05
"29/8/2012",83.85
"30/8/2012",83.15
"31/8/2012",82.8
"3/9/2012",83.2
"4/9/2012",82.9
"5/9/2012",82.6
"6/9/2012",81.5
"7/9/2012",82.3
"10/9/2012",81.7
"11/9/2012",82.1
"12/9/2012",82.85
"13/9/2012",81.75
"14/9/2012",83.2
"17/9/2012",82.45
"18/9/2012",83.2
"19/9/2012",85.05
"20/9/2012",84.6
"21/9/2012",85.6
"24/9/2012",86
"25/9/2012",86.3
"26/9/2012",85.35
"27/9/2012",86.2
"28/9/2012",85.95
"1/10/2012",85.95
"2/10/2012",85.95
"3/10/2012",86.45
"4/10/2012",86
"5/10/2012",85.9
"8/10/2012",84.7
"9/10/2012",85.4
"10/10/2012",84.7
"11/10/2012",84.75
"12/10/2012",84.35
"15/10/2012",84.1
"16/10/2012",83.7
"17/10/2012",83.3
"18/10/2012",85.1
"19/10/2012",84.55
"22/10/2012",85.45
"23/10/2012",85.45
"24/10/2012",87.35
"25/10/2012",86.8
"26/10/2012",85.75
"29/10/2012",85.9
"30/10/2012",85.3
"31/10/2012",85.95
"1/11/2012",87.3
"2/11/2012",87.8
"5/11/2012",87.25
"6/11/2012",87.4
"7/11/2012",89.55
"8/11/2012",87.15
"9/11/2012",86.15
"12/11/2012",85.65
"13/11/2012",85.15
"14/11/2012",85.6
"15/11/2012",84.1
"16/11/2012",84.85
"19/11/2012",85.2
"20/11/2012",84.85
"21/11/2012",86.8
"22/11/2012",88.2
"23/11/2012",87.95
"26/11/2012",87.55
"27/11/2012",87.45
"28/11/2012",87.5
"29/11/2012",88.35
"30/11/2012",88.6
"3/12/2012",87.25
"4/12/2012",88.45
"5/12/2012",89.75
"6/12/2012",88.85
"7/12/2012",88.15
"10/12/2012",88.55
"11/12/2012",89.1
"12/12/2012",89.35
"13/12/2012",89
"14/12/2012",88.9
"17/12/2012",89
"18/12/2012",89.95
"19/12/2012",90.25
"20/12/2012",90.5
"21/12/2012",90.15
"24/12/2012",89.7
"25/12/2012",89.7
"26/12/2012",89.7
"27/12/2012",89.95
"28/12/2012",90.25
"31/12/2012",90.25
"1/1/2013",90.25
"2/1/2013",91.4
"3/1/2013",91.45
"4/1/2013",90.65
"7/1/2013",89.05
"8/1/2013",88.7
"9/1/2013",88.7
"10/1/2013",89.85
"11/1/2013",89.85
"14/1/2013",90.15
"15/1/2013",88.9
"16/1/2013",87.55
"17/1/2013",86.65
"18/1/2013",87.65
"21/1/2013",87.3
"22/1/2013",86.7
"23/1/2013",86.95
"24/1/2013",85.05
"25/1/2013",84
"28/1/2013",84.15
"29/1/2013",85.15
"30/1/2013",85.7
"31/1/2013",85.25
"1/2/2013",85
"4/2/2013",85.1
"5/2/2013",84.55
"6/2/2013",85.35
"7/2/2013",85.25
"8/2/2013",85.45
"11/2/2013",85.45
"12/2/2013",85.45
"13/2/2013",85.45
"14/2/2013",85.8
"15/2/2013",85.75
"18/2/2013",85.65
"19/2/2013",85.2
"20/2/2013",85.95
"21/2/2013",85.9
"22/2/2013",85.75
"25/2/2013",85.85
"26/2/2013",85
"27/2/2013",84.95
"28/2/2013",85.45
"1/3/2013",84.55
"4/3/2013",83.5
"5/3/2013",83.6
"6/3/2013",83.3
"7/3/2013",83.35
"8/3/2013",84.2
"11/3/2013",84.6
"12/3/2013",84.1
"13/3/2013",83.15
"14/3/2013",83.35
"15/3/2013",82.55
"18/3/2013",81
"19/3/2013",80.35
"20/3/2013",81.45
"21/3/2013",81.9
"22/3/2013",81.5
"25/3/2013",81.85
"26/3/2013",81.7
"27/3/2013",82.5
"28/3/2013",82.2
"29/3/2013",82.2
"1/4/2013",82.2
"2/4/2013",82.75
"3/4/2013",82.7
"4/4/2013",82.7
"5/4/2013",82
"8/4/2013",82.1
"9/4/2013",82.8
"10/4/2013",82.9
"11/4/2013",82.95
"12/4/2013",82.95
"15/4/2013",81.95
"16/4/2013",81.4
"17/4/2013",80.9
"18/4/2013",81.1
"19/4/2013",82.15
"22/4/2013",82.6
"23/4/2013",81.85
"24/4/2013",82.95
"25/4/2013",83.95
"26/4/2013",84.1
"29/4/2013",84.15
"30/4/2013",84.95
"1/5/2013",84.95
"2/5/2013",84.7
"3/5/2013",84.8
"6/5/2013",85.15
"7/5/2013",85.55
"8/5/2013",85.8
"9/5/2013",85.95
"10/5/2013",86.2
"13/5/2013",85.85
"14/5/2013",85.95
"15/5/2013",86.4
"16/5/2013",85.7
"17/5/2013",85.7
"20/5/2013",86.35
"21/5/2013",85.45
"22/5/2013",84.8
"23/5/2013",83.35
"24/5/2013",82.9
"27/5/2013",83.1
"28/5/2013",83.6
"29/5/2013",82.65
"30/5/2013",82.7
"31/5/2013",82.45
"3/6/2013",82.4
"4/6/2013",80.55
"5/6/2013",80.3
"6/6/2013",79.3
"7/6/2013",78.65
"10/6/2013",78.6
"11/6/2013",78.55
"12/6/2013",78.55
"13/6/2013",76
"14/6/2013",75.85
"17/6/2013",77
"18/6/2013",77.4
"19/6/2013",76.15
"20/6/2013",75.05
"21/6/2013",77.1
"24/6/2013",75.95
"25/6/2013",75.75
"26/6/2013",77.25
"27/6/2013",77.85
"28/6/2013",81
"1/7/2013",81
"2/7/2013",80.65
"3/7/2013",78.4
"4/7/2013",80.1
"5/7/2013",80.65
"8/7/2013",79.8
"9/7/2013",80.3
"10/7/2013",81.1
"11/7/2013",81.95
"12/7/2013",81.55
"15/7/2013",81.65
"16/7/2013",81.35
"17/7/2013",81.95
"18/7/2013",81.8
"19/7/2013",81.7
"22/7/2013",82.4
"23/7/2013",83.9
"24/7/2013",83.05
"25/7/2013",83.3
"26/7/2013",83.45
"29/7/2013",83.3
"30/7/2013",83.25
"31/7/2013",82.5
"1/8/2013",82.85
"2/8/2013",83.15
"5/8/2013",83.15
"6/8/2013",82.85
"7/8/2013",82.1
"8/8/2013",83
"9/8/2013",82.55
"12/8/2013",83.55
"13/8/2013",83.95
"14/8/2013",83.95
"15/8/2013",84.1
"16/8/2013",83.7
"19/8/2013",83.9
"20/8/2013",83.15
"21/8/2013",83
"22/8/2013",82.75
"23/8/2013",83.15
"26/8/2013",82.9
"27/8/2013",82.95
"28/8/2013",82.6
"29/8/2013",83.1
"30/8/2013",83.35
"2/9/2013",85.15
"3/9/2013",85.75
"4/9/2013",85.5
"5/9/2013",84.9
"6/9/2013",86
"9/9/2013",86.1
"10/9/2013",87.85
"11/9/2013",87.15
"12/9/2013",86.85
"13/9/2013",87.6
"16/9/2013",88.3
"17/9/2013",88.25
"18/9/2013",87.35
"19/9/2013",87.95
"20/9/2013",87.95
"23/9/2013",88.2
"24/9/2013",87.65
"25/9/2013",88.3
"26/9/2013",87.5
"27/9/2013",88.15
"30/9/2013",86.65
"1/10/2013",86.65
"2/10/2013",87.1
"3/10/2013",86.5
"4/10/2013",84
"7/10/2013",83.2
"8/10/2013",84.4
"9/10/2013",84.15
"10/10/2013",84
"11/10/2013",85.1
"14/10/2013",85.1
"15/10/2013",84.95
"16/10/2013",84.25
"17/10/2013",83.85
"18/10/2013",84.6
"21/10/2013",85.05
"22/10/2013",82.15
"23/10/2013",80.15
"24/10/2013",79.9
"25/10/2013",80.1
"28/10/2013",80.5
"29/10/2013",80.2
"30/10/2013",81.6
"31/10/2013",81.4
"1/11/2013",81
"4/11/2013",80.55
"5/11/2013",80.4
"6/11/2013",81.25
"7/11/2013",81.3
"8/11/2013",80.5
"11/11/2013",81.45
"12/11/2013",80.45
"13/11/2013",79.6
"14/11/2013",80.15
"15/11/2013",81
"18/11/2013",83
"19/11/2013",82.5
"20/11/2013",82.05
"21/11/2013",80.95
"22/11/2013",80.45
"25/11/2013",81.05
"26/11/2013",81.65
"27/11/2013",82.95
"28/11/2013",82.6
"29/11/2013",83.5
"2/12/2013",83.9
"3/12/2013",83.45
"4/12/2013",84.2
"5/12/2013",84.65
"6/12/2013",84.65
"9/12/2013",84.9
"10/12/2013",84.05
"11/12/2013",81.4
"12/12/2013",80.95
"13/12/2013",81.3
"16/12/2013",80.3
"17/12/2013",80.7
"18/12/2013",80.4
"19/12/2013",79.45
"20/12/2013",79.9
"23/12/2013",80.55
"24/12/2013",80.95
"25/12/2013",80.95
"26/12/2013",80.95
"27/12/2013",81
"30/12/2013",80.5
"31/12/2013",80.4
"1/1/2014",80.4
"2/1/2014",80.2
"3/1/2014",78.6
"6/1/2014",78.15
"7/1/2014",78.05
"8/1/2014",78.45
"9/1/2014",77.35
"10/1/2014",77.8
"13/1/2014",77.8
"14/1/2014",77.55
"15/1/2014",77.15
"16/1/2014",77.6
"17/1/2014",77.85
"20/1/2014",76.65
"21/1/2014",77.15
"22/1/2014",77.65
"23/1/2014",77
"24/1/2014",76.15
"27/1/2014",74.95
"28/1/2014",74.35
"29/1/2014",74.45
"30/1/2014",74.05
"31/1/2014",74.05
"3/2/2014",74.05
"4/2/2014",72
"5/2/2014",72.45
"6/2/2014",72.5
"7/2/2014",73.1
"10/2/2014",73.55
"11/2/2014",74.7
"12/2/2014",73.95
"13/2/2014",73.05
"14/2/2014",73.85
"17/2/2014",74.05
"18/2/2014",73.65
"19/2/2014",73.7
"20/2/2014",72.95
"21/2/2014",73.95
"24/2/2014",73.5
"25/2/2014",73.2
"26/2/2014",73.3
"27/2/2014",73.95
"28/2/2014",73.75
"3/3/2014",73.65
"4/3/2014",73.9
"5/3/2014",73.75
"6/3/2014",73.8
"7/3/2014",73.4
"10/3/2014",71.05
"11/3/2014",71.15
"12/3/2014",70.05
"13/3/2014",70.15
"14/3/2014",69.5
"17/3/2014",68.8
"18/3/2014",69.7
"19/3/2014",69.5
"20/3/2014",67
"21/3/2014",64.5
"24/3/2014",67.2
"25/3/2014",67.6
"26/3/2014",67.45
"27/3/2014",68.95
"28/3/2014",69.9
"31/3/2014",71
"1/4/2014",71
"2/4/2014",71.35
"3/4/2014",71.9
"4/4/2014",71.1
"7/4/2014",71.8
"8/4/2014",72.8
"9/4/2014",73.7
"10/4/2014",75.1
"11/4/2014",74.6
"14/4/2014",73.9
"15/4/2014",72.45
"16/4/2014",72.05
"17/4/2014",71.95
"18/4/2014",71.95
"21/4/2014",71.95
"22/4/2014",71.85
"23/4/2014",70
"24/4/2014",69.75
"25/4/2014",69.05
"28/4/2014",69.95
"29/4/2014",73.15
"30/4/2014",73.7
"1/5/2014",73.7
"2/5/2014",73.1
"5/5/2014",72.8
"6/5/2014",72.8
"7/5/2014",72.75
"8/5/2014",75.2
"9/5/2014",74.5
"12/5/2014",75.15
"13/5/2014",75.15
"14/5/2014",75.85
"15/5/2014",75.9
"16/5/2014",76.45
"19/5/2014",76.65
"20/5/2014",78.05
"21/5/2014",78.15
"22/5/2014",78
"23/5/2014",77.25
"26/5/2014",77.2
"27/5/2014",75.65
"28/5/2014",75.7
"29/5/2014",76.15
"30/5/2014",75.85
"2/6/2014",75.85
"3/6/2014",76.9
"4/6/2014",76.2
"5/6/2014",76.3
"6/6/2014",75.55
"9/6/2014",75.9
"10/6/2014",76.75
"11/6/2014",75.15
"12/6/2014",75.8
"13/6/2014",75.8
"16/6/2014",75.45
"17/6/2014",75.5
"18/6/2014",75.7
"19/6/2014",75.5
"20/6/2014",75.85
"23/6/2014",74
"24/6/2014",74.25
"25/6/2014",74.55
"26/6/2014",75.35
"27/6/2014",75.6
"30/6/2014",75.2
"1/7/2014",75.2
"2/7/2014",76.4
"3/7/2014",76.1
"4/7/2014",76.1
"7/7/2014",76.15
"8/7/2014",76.15
"9/7/2014",75.8
"10/7/2014",76.25
"11/7/2014",76.6
"14/7/2014",78.55
"15/7/2014",81.2
"16/7/2014",81.65
"17/7/2014",81.85
"18/7/2014",81.6
"21/7/2014",81.65
"22/7/2014",83.35
"23/7/2014",84.1
"24/7/2014",85.15
"25/7/2014",84.05
"28/7/2014",84.85
"29/7/2014",85.45
"30/7/2014",86.1
"31/7/2014",85.9
"1/8/2014",85.3
"4/8/2014",85.2
"5/8/2014",85.75
"6/8/2014",84.65
"7/8/2014",86
"8/8/2014",85.5
"11/8/2014",85.65
"12/8/2014",85.65
"13/8/2014",87.35
"14/8/2014",88.3
"15/8/2014",93.4
"18/8/2014",96.35
"19/8/2014",95.8
"20/8/2014",94.7
"21/8/2014",94.4
"22/8/2014",95
"25/8/2014",94.55
"26/8/2014",93.65
"27/8/2014",94.85
"28/8/2014",95.4
"29/8/2014",96.4
"1/9/2014",95.95
"2/9/2014",98
"3/9/2014",101.7
"4/9/2014",100.5
"5/9/2014",100.2
"8/9/2014",101.3
"9/9/2014",101.3
"10/9/2014",98.7
"11/9/2014",100
"12/9/2014",99.3
"15/9/2014",98.7
"16/9/2014",94.95
"17/9/2014",95.8
"18/9/2014",94.7
"19/9/2014",96.4
"22/9/2014",94.8
"23/9/2014",95.1
"24/9/2014",94.9
"25/9/2014",94.1
"26/9/2014",92.7
"29/9/2014",92.55
"30/9/2014",89.75
"1/10/2014",89.75
"2/10/2014",89.75
"3/10/2014",92.85
"6/10/2014",91.95
"7/10/2014",92.95
"8/10/2014",91.95
"9/10/2014",94.95
"10/10/2014",92.35
"13/10/2014",93.6
"14/10/2014",92.75
"15/10/2014",92.55
"16/10/2014",91.45
"17/10/2014",91.95
"20/10/2014",92.85
"21/10/2014",91.2
"22/10/2014",91
"23/10/2014",88.1
"24/10/2014",90
"27/10/2014",88.95
"28/10/2014",91.45
"29/10/2014",93.95
"30/10/2014",94.05
"31/10/2014",96.5
"3/11/2014",96.35
"4/11/2014",96.65
"5/11/2014",95.65
"6/11/2014",97
"7/11/2014",96.5
"10/11/2014",96.5
"11/11/2014",94.7
"12/11/2014",95.8
"13/11/2014",95.2
"14/11/2014",96.65
"17/11/2014",94.45
"18/11/2014",95.65
"19/11/2014",93.85
"20/11/2014",93.75
"21/11/2014",94.85
"24/11/2014",96.9
"25/11/2014",96
"26/11/2014",95.9
"27/11/2014",94.95
"28/11/2014",95.55
"1/12/2014",92.8
"2/12/2014",93.4
"3/12/2014",91.3
"4/12/2014",94.3
"5/12/2014",95.05
"8/12/2014",93.85
"9/12/2014",91.75
"10/12/2014",91.75
"11/12/2014",91.2
"12/12/2014",90.65
"15/12/2014",88.95
"16/12/2014",87.75
"17/12/2014",87.9
"18/12/2014",89.35
"19/12/2014",90.25
"22/12/2014",91.95
"23/12/2014",91.7
"24/12/2014",91.45
"25/12/2014",91.45
"26/12/2014",91.45
"29/12/2014",92.6
"30/12/2014",90.6
"31/12/2014",90.5
"1/1/2015",90.5
"2/1/2015",91.4
"5/1/2015",90.1
"6/1/2015",88.75
"7/1/2015",91.75
"8/1/2015",93.6
"9/1/2015",95.05
"12/1/2015",94.85
"13/1/2015",97.4
"14/1/2015",96.5
"15/1/2015",97.95
"16/1/2015",97.85
"19/1/2015",97
"20/1/2015",98.15
"21/1/2015",102.1
"22/1/2015",103.3
"23/1/2015",104.5
"26/1/2015",103.9
"27/1/2015",102.7
"28/1/2015",103.4
"29/1/2015",104.3
"30/1/2015",102.5
"2/2/2015",103.9
"3/2/2015",103
"4/2/2015",105.6
"5/2/2015",108.3
"6/2/2015",105.9
"9/2/2015",103.9
"10/2/2015",103.7
"11/2/2015",102
"12/2/2015",106.3
"13/2/2015",107.2
"16/2/2015",106.7
"17/2/2015",107.2
"18/2/2015",106.9
"19/2/2015",106.9
"20/2/2015",106.9
"23/2/2015",104.8
"24/2/2015",105.9
"25/2/2015",106
"26/2/2015",107
"27/2/2015",105.4
"2/3/2015",104.8
"3/3/2015",102.5
"4/3/2015",101.1
"5/3/2015",102.8
"6/3/2015",101.3
"9/3/2015",101.8
"10/3/2015",99.8
"11/3/2015",97.9
"12/3/2015",99.75
"13/3/2015",99.9
"16/3/2015",102.6
"17/3/2015",102.2
"18/3/2015",103.5
"19/3/2015",100.1
"20/3/2015",98.35
"23/3/2015",99.55
"24/3/2015",101.4
"25/3/2015",102.1
"26/3/2015",101.3
"27/3/2015",99.95
"30/3/2015",100.5
"31/3/2015",101.2
"1/4/2015",101.4
"2/4/2015",102.8
"3/4/2015",102.8
"6/4/2015",102.8
"7/4/2015",102.8
"8/4/2015",109.6
"9/4/2015",109.9
"10/4/2015",110.6
"13/4/2015",111
"14/4/2015",109.3
"15/4/2015",106.4
"16/4/2015",105.5
"17/4/2015",107.7
"20/4/2015",107.8
"21/4/2015",115.9
"22/4/2015",114.5
"23/4/2015",114.4
"24/4/2015",115.1
"27/4/2015",116.1
"28/4/2015",114.9
"29/4/2015",113.7
"30/4/2015",110.7
"1/5/2015",110.7
"4/5/2015",111.4
"5/5/2015",111.7
"6/5/2015",110.6
"7/5/2015",107.7
"8/5/2015",108.2
"11/5/2015",107.7
"12/5/2015",106.2
"13/5/2015",105.2
"14/5/2015",105.2
"15/5/2015",109
"18/5/2015",105.9
"19/5/2015",105.1
"20/5/2015",103.6
"21/5/2015",103.4
"22/5/2015",105.8
"25/5/2015",105.8
"26/5/2015",106.4
"27/5/2015",105.5
"28/5/2015",103.3
"29/5/2015",102.1
"1/6/2015",103.3
"2/6/2015",102.8
"3/6/2015",104.6
"4/6/2015",102.8
"5/6/2015",102.3
"8/6/2015",101.3
"9/6/2015",99
"10/6/2015",97.8
"11/6/2015",100.1
"12/6/2015",101.7
"15/6/2015",100.3
"16/6/2015",99.2
"17/6/2015",100.4
"18/6/2015",99
"19/6/2015",99.55
"22/6/2015",101.5
"23/6/2015",104.7
"24/6/2015",103.2
"25/6/2015",101.3
"26/6/2015",99.8
"29/6/2015",99.25
"30/6/2015",99.25
"1/7/2015",99.25
"2/7/2015",100.3
"3/7/2015",99.95
"6/7/2015",96.4
"7/7/2015",95.75
