"StockPrice.Date","StockPrice...j."
"18/11/2011",0.14
"21/11/2011",0.14
"22/11/2011",0.153
"23/11/2011",0.153
"24/11/2011",0.151
"25/11/2011",0.149
"28/11/2011",0.149
"29/11/2011",0.155
"30/11/2011",0.114
"1/12/2011",0.129
"2/12/2011",0.136
"5/12/2011",0.133
"6/12/2011",0.133
"7/12/2011",0.144
"8/12/2011",0.14
"9/12/2011",0.136
"12/12/2011",0.138
"13/12/2011",0.133
"14/12/2011",0.136
"15/12/2011",0.131
"16/12/2011",0.146
"19/12/2011",0.142
"20/12/2011",0.136
"21/12/2011",0.131
"22/12/2011",0.133
"23/12/2011",0.131
"26/12/2011",0.131
"27/12/2011",0.131
"28/12/2011",0.129
"29/12/2011",0.127
"30/12/2011",0.122
"2/1/2012",0.122
"3/1/2012",0.118
"4/1/2012",0.118
"5/1/2012",0.109
"6/1/2012",0.118
"9/1/2012",0.116
"10/1/2012",0.114
"11/1/2012",0.114
"12/1/2012",0.116
"13/1/2012",0.116
"16/1/2012",0.125
"17/1/2012",0.12
"18/1/2012",0.118
"19/1/2012",0.151
"20/1/2012",0.16
"23/1/2012",0.16
"24/1/2012",0.16
"25/1/2012",0.16
"26/1/2012",0.166
"27/1/2012",0.162
"30/1/2012",0.153
"31/1/2012",0.153
"1/2/2012",0.151
"2/2/2012",0.151
"3/2/2012",0.144
"6/2/2012",0.144
"7/2/2012",0.142
"8/2/2012",0.149
"9/2/2012",0.153
"10/2/2012",0.153
"13/2/2012",0.146
"14/2/2012",0.149
"15/2/2012",0.146
"16/2/2012",0.146
"17/2/2012",0.144
"20/2/2012",0.144
"21/2/2012",0.144
"22/2/2012",0.144
"23/2/2012",0.146
"24/2/2012",0.149
"27/2/2012",0.157
"28/2/2012",0.181
"29/2/2012",0.184
"1/3/2012",0.179
"2/3/2012",0.181
"5/3/2012",0.179
"6/3/2012",0.197
"7/3/2012",0.208
"8/3/2012",0.245
"9/3/2012",0.227
"12/3/2012",0.24
"13/3/2012",0.245
"14/3/2012",0.232
"15/3/2012",0.245
"16/3/2012",0.258
"19/3/2012",0.262
"20/3/2012",0.258
"21/3/2012",0.249
"22/3/2012",0.245
"23/3/2012",0.249
"26/3/2012",0.262
"27/3/2012",0.262
"28/3/2012",0.258
"29/3/2012",0.267
"30/3/2012",0.289
"2/4/2012",0.267
"3/4/2012",0.267
"4/4/2012",0.267
"5/4/2012",0.306
"6/4/2012",0.306
"9/4/2012",0.306
"10/4/2012",0.297
"11/4/2012",0.306
"12/4/2012",0.306
"13/4/2012",0.306
"16/4/2012",0.289
"17/4/2012",0.271
"18/4/2012",0.302
"19/4/2012",0.306
"20/4/2012",0.306
"23/4/2012",0.297
"24/4/2012",0.297
"25/4/2012",0.293
"26/4/2012",0.297
"27/4/2012",0.293
"30/4/2012",0.297
"1/5/2012",0.297
"2/5/2012",0.297
"3/5/2012",0.297
"4/5/2012",0.297
"7/5/2012",0.297
"8/5/2012",0.293
"9/5/2012",0.297
"10/5/2012",0.293
"11/5/2012",0.306
"14/5/2012",0.306
"15/5/2012",0.297
"16/5/2012",0.289
"17/5/2012",0.293
"18/5/2012",0.302
"21/5/2012",0.293
"22/5/2012",0.297
"23/5/2012",0.289
"24/5/2012",0.289
"25/5/2012",0.293
"28/5/2012",0.297
"29/5/2012",0.297
"30/5/2012",0.289
"31/5/2012",0.289
"1/6/2012",0.289
"4/6/2012",0.284
"5/6/2012",0.275
"6/6/2012",0.28
"7/6/2012",0.284
"8/6/2012",0.28
"11/6/2012",0.284
"12/6/2012",0.284
"13/6/2012",0.284
"14/6/2012",0.284
"15/6/2012",0.28
"18/6/2012",0.28
"19/6/2012",0.275
"20/6/2012",0.271
"21/6/2012",0.267
"22/6/2012",0.258
"25/6/2012",0.267
"26/6/2012",0.267
"27/6/2012",0.267
"28/6/2012",0.267
"29/6/2012",0.267
"2/7/2012",0.267
"3/7/2012",0.284
"4/7/2012",0.28
"5/7/2012",0.28
"6/7/2012",0.275
"9/7/2012",0.275
"10/7/2012",0.271
"11/7/2012",0.262
"12/7/2012",0.271
"13/7/2012",0.271
"16/7/2012",0.267
"17/7/2012",0.258
"18/7/2012",0.262
"19/7/2012",0.262
"20/7/2012",0.262
"23/7/2012",0.262
"24/7/2012",0.258
"25/7/2012",0.258
"26/7/2012",0.254
"27/7/2012",0.262
"30/7/2012",0.262
"31/7/2012",0.223
"1/8/2012",0.254
"2/8/2012",0.258
"3/8/2012",0.254
"6/8/2012",0.254
"7/8/2012",0.258
"8/8/2012",0.258
"9/8/2012",0.258
"10/8/2012",0.258
"13/8/2012",0.249
"14/8/2012",0.249
"15/8/2012",0.254
"16/8/2012",0.254
"17/8/2012",0.254
"20/8/2012",0.254
"21/8/2012",0.254
"22/8/2012",0.254
"23/8/2012",0.254
"24/8/2012",0.254
"27/8/2012",0.254
"28/8/2012",0.254
"29/8/2012",0.249
"30/8/2012",0.249
"31/8/2012",0.245
"3/9/2012",0.245
"4/9/2012",0.245
"5/9/2012",0.236
"6/9/2012",0.236
"7/9/2012",0.24
"10/9/2012",0.245
"11/9/2012",0.24
"12/9/2012",0.236
"13/9/2012",0.232
"14/9/2012",0.219
"17/9/2012",0.223
"18/9/2012",0.223
"19/9/2012",0.227
"20/9/2012",0.223
"21/9/2012",0.219
"24/9/2012",0.245
"25/9/2012",0.245
"26/9/2012",0.24
"27/9/2012",0.232
"28/9/2012",0.223
"1/10/2012",0.223
"2/10/2012",0.223
"3/10/2012",0.219
"4/10/2012",0.219
"5/10/2012",0.219
"8/10/2012",0.208
"9/10/2012",0.203
"10/10/2012",0.205
"11/10/2012",0.21
"12/10/2012",0.199
"15/10/2012",0.19
"16/10/2012",0.186
"17/10/2012",0.188
"18/10/2012",0.192
"19/10/2012",0.192
"22/10/2012",0.192
"23/10/2012",0.192
"24/10/2012",0.205
"25/10/2012",0.201
"26/10/2012",0.203
"29/10/2012",0.214
"30/10/2012",0.214
"31/10/2012",0.214
"1/11/2012",0.219
"2/11/2012",0.236
"5/11/2012",0.24
"6/11/2012",0.236
"7/11/2012",0.236
"8/11/2012",0.232
"9/11/2012",0.232
"12/11/2012",0.245
"13/11/2012",0.262
"14/11/2012",0.275
"15/11/2012",0.284
"16/11/2012",0.284
"19/11/2012",0.297
"20/11/2012",0.271
"21/11/2012",0.275
"22/11/2012",0.258
"23/11/2012",0.284
"26/11/2012",0.284
"27/11/2012",0.284
"28/11/2012",0.28
"29/11/2012",0.284
"30/11/2012",0.267
"3/12/2012",0.28
"4/12/2012",0.28
"5/12/2012",0.284
"6/12/2012",0.28
"7/12/2012",0.289
"10/12/2012",0.297
"11/12/2012",0.302
"12/12/2012",0.293
"13/12/2012",0.328
"14/12/2012",0.35
"17/12/2012",0.332
"18/12/2012",0.332
"19/12/2012",0.323
"20/12/2012",0.332
"21/12/2012",0.337
"24/12/2012",0.337
"25/12/2012",0.337
"26/12/2012",0.337
"27/12/2012",0.35
"28/12/2012",0.345
"31/12/2012",0.35
"1/1/2013",0.35
"2/1/2013",0.35
"3/1/2013",0.345
"4/1/2013",0.341
"7/1/2013",0.35
"8/1/2013",0.354
"9/1/2013",0.35
"10/1/2013",0.337
"11/1/2013",0.328
"14/1/2013",0.328
"15/1/2013",0.319
"16/1/2013",0.306
"17/1/2013",0.293
"18/1/2013",0.297
"21/1/2013",0.337
"22/1/2013",0.332
"23/1/2013",0.337
"24/1/2013",0.337
"25/1/2013",0.341
"28/1/2013",0.315
"29/1/2013",0.297
"30/1/2013",0.284
"31/1/2013",0.284
"1/2/2013",0.293
"4/2/2013",0.289
"5/2/2013",0.289
"6/2/2013",0.293
"7/2/2013",0.297
"8/2/2013",0.337
"11/2/2013",0.337
"12/2/2013",0.337
"13/2/2013",0.337
"14/2/2013",0.31
"15/2/2013",0.319
"18/2/2013",0.31
"19/2/2013",0.306
"20/2/2013",0.293
"21/2/2013",0.293
"22/2/2013",0.284
"25/2/2013",0.289
"26/2/2013",0.289
"27/2/2013",0.289
"28/2/2013",0.297
"1/3/2013",0.289
"4/3/2013",0.28
"5/3/2013",0.28
"6/3/2013",0.271
"7/3/2013",0.24
"8/3/2013",0.236
"11/3/2013",0.223
"12/3/2013",0.208
"13/3/2013",0.227
"14/3/2013",0.223
"15/3/2013",0.254
"18/3/2013",0.262
"19/3/2013",0.262
"20/3/2013",0.262
"21/3/2013",0.262
"22/3/2013",0.262
"25/3/2013",0.28
"26/3/2013",0.275
"27/3/2013",0.275
"28/3/2013",0.271
"29/3/2013",0.271
"1/4/2013",0.271
"2/4/2013",0.271
"3/4/2013",0.262
"4/4/2013",0.262
"5/4/2013",0.249
"8/4/2013",0.245
"9/4/2013",0.245
"10/4/2013",0.245
"11/4/2013",0.236
"12/4/2013",0.232
"15/4/2013",0.227
"16/4/2013",0.227
"17/4/2013",0.24
"18/4/2013",0.258
"19/4/2013",0.254
"22/4/2013",0.249
"23/4/2013",0.249
"24/4/2013",0.236
"25/4/2013",0.203
"26/4/2013",0.192
"29/4/2013",0.197
"30/4/2013",0.197
"1/5/2013",0.197
"2/5/2013",0.192
"3/5/2013",0.192
"6/5/2013",0.179
"7/5/2013",0.136
"8/5/2013",0.168
"9/5/2013",0.181
"10/5/2013",0.177
"13/5/2013",0.179
"14/5/2013",0.181
"15/5/2013",0.192
"16/5/2013",0.201
"17/5/2013",0.201
"20/5/2013",0.201
"21/5/2013",0.192
"22/5/2013",0.188
"23/5/2013",0.19
"24/5/2013",0.188
"27/5/2013",0.186
"28/5/2013",0.188
"29/5/2013",0.188
"30/5/2013",0.181
"31/5/2013",0.184
"3/6/2013",0.181
"4/6/2013",0.186
"5/6/2013",0.186
"6/6/2013",0.184
"7/6/2013",0.184
"10/6/2013",0.181
"11/6/2013",0.197
"12/6/2013",0.197
"13/6/2013",0.195
"14/6/2013",0.19
"17/6/2013",0.188
"18/6/2013",0.179
"19/6/2013",0.186
"20/6/2013",0.186
"21/6/2013",0.179
"24/6/2013",0.175
"25/6/2013",0.17
"26/6/2013",0.184
"27/6/2013",0.184
"28/6/2013",0.184
"1/7/2013",0.184
"2/7/2013",0.179
"3/7/2013",0.179
"4/7/2013",0.177
"5/7/2013",0.179
"8/7/2013",0.179
"9/7/2013",0.175
"10/7/2013",0.177
"11/7/2013",0.177
"12/7/2013",0.175
"15/7/2013",0.173
"16/7/2013",0.173
"17/7/2013",0.17
"18/7/2013",0.17
"19/7/2013",0.17
"22/7/2013",0.164
"23/7/2013",0.166
"24/7/2013",0.16
"25/7/2013",0.16
"26/7/2013",0.17
"29/7/2013",0.166
"30/7/2013",0.168
"31/7/2013",0.166
"1/8/2013",0.166
"2/8/2013",0.166
"5/8/2013",0.166
"6/8/2013",0.166
"7/8/2013",0.166
"8/8/2013",0.164
"9/8/2013",0.162
"12/8/2013",0.157
"13/8/2013",0.162
"14/8/2013",0.162
"15/8/2013",0.155
"16/8/2013",0.16
"19/8/2013",0.16
"20/8/2013",0.153
"21/8/2013",0.153
"22/8/2013",0.153
"23/8/2013",0.157
"26/8/2013",0.151
"27/8/2013",0.153
"28/8/2013",0.14
"29/8/2013",0.153
"30/8/2013",0.149
"2/9/2013",0.151
"3/9/2013",0.153
"4/9/2013",0.153
"5/9/2013",0.153
"6/9/2013",0.166
"9/9/2013",0.164
"10/9/2013",0.166
"11/9/2013",0.162
"12/9/2013",0.162
"13/9/2013",0.162
"16/9/2013",0.16
"17/9/2013",0.162
"18/9/2013",0.16
"19/9/2013",0.162
"20/9/2013",0.162
"23/9/2013",0.164
"24/9/2013",0.164
"25/9/2013",0.164
"26/9/2013",0.166
"27/9/2013",0.162
"30/9/2013",0.162
"1/10/2013",0.162
"2/10/2013",0.162
"3/10/2013",0.164
"4/10/2013",0.16
"7/10/2013",0.157
"8/10/2013",0.151
"9/10/2013",0.146
"10/10/2013",0.151
"11/10/2013",0.149
"14/10/2013",0.149
"15/10/2013",0.149
"16/10/2013",0.149
"17/10/2013",0.151
"18/10/2013",0.142
"21/10/2013",0.138
"22/10/2013",0.14
"23/10/2013",0.151
"24/10/2013",0.146
"25/10/2013",0.149
"28/10/2013",0.149
"29/10/2013",0.144
"30/10/2013",0.144
"31/10/2013",0.142
"1/11/2013",0.142
"4/11/2013",0.142
"5/11/2013",0.142
"6/11/2013",0.142
"7/11/2013",0.142
"8/11/2013",0.142
"11/11/2013",0.138
"12/11/2013",0.138
"13/11/2013",0.136
"14/11/2013",0.136
"15/11/2013",0.133
"18/11/2013",0.131
"19/11/2013",0.131
"20/11/2013",0.129
"21/11/2013",0.127
"22/11/2013",0.127
"25/11/2013",0.122
"26/11/2013",0.125
"27/11/2013",0.125
"28/11/2013",0.136
"29/11/2013",0.136
"2/12/2013",0.133
"3/12/2013",0.129
"4/12/2013",0.125
"5/12/2013",0.133
"6/12/2013",0.131
"9/12/2013",0.129
"10/12/2013",0.131
"11/12/2013",0.129
"12/12/2013",0.127
"13/12/2013",0.125
"16/12/2013",0.125
"17/12/2013",0.127
"18/12/2013",0.129
"19/12/2013",0.127
"20/12/2013",0.127
"23/12/2013",0.122
"24/12/2013",0.125
"25/12/2013",0.125
"26/12/2013",0.125
"27/12/2013",0.116
"30/12/2013",0.12
"31/12/2013",0.125
"1/1/2014",0.125
"2/1/2014",0.125
"3/1/2014",0.125
"6/1/2014",0.122
"7/1/2014",0.122
"8/1/2014",0.12
"9/1/2014",0.122
"10/1/2014",0.12
"13/1/2014",0.125
"14/1/2014",0.125
"15/1/2014",0.116
"16/1/2014",0.109
"17/1/2014",0.109
"20/1/2014",0.109
"21/1/2014",0.109
"22/1/2014",0.109
"23/1/2014",0.106
"24/1/2014",0.102
"27/1/2014",0.103
"28/1/2014",0.103
"29/1/2014",0.101
"30/1/2014",0.105
"31/1/2014",0.105
"3/2/2014",0.105
"4/2/2014",0.108
"5/2/2014",0.101
"6/2/2014",0.104
"7/2/2014",0.104
"10/2/2014",0.104
"11/2/2014",0.105
"12/2/2014",0.109
"13/2/2014",0.111
"14/2/2014",0.116
"17/2/2014",0.109
"18/2/2014",0.108
"19/2/2014",0.108
"20/2/2014",0.107
"21/2/2014",0.111
"24/2/2014",0.111
"25/2/2014",0.109
"26/2/2014",0.111
"27/2/2014",0.111
"28/2/2014",0.109
"3/3/2014",0.108
"4/3/2014",0.111
"5/3/2014",0.108
"6/3/2014",0.109
"7/3/2014",0.108
"10/3/2014",0.107
"11/3/2014",0.105
"12/3/2014",0.106
"13/3/2014",0.108
"14/3/2014",0.102
"17/3/2014",0.103
"18/3/2014",0.105
"19/3/2014",0.098
"20/3/2014",0.092
"21/3/2014",0.075
"24/3/2014",0.104
"25/3/2014",0.096
"26/3/2014",0.096
"27/3/2014",0.094
"28/3/2014",0.093
"31/3/2014",0.09
"1/4/2014",0.093
"2/4/2014",0.095
"3/4/2014",0.092
"4/4/2014",0.096
"7/4/2014",0.092
"8/4/2014",0.096
"9/4/2014",0.093
"10/4/2014",0.093
"11/4/2014",0.088
"14/4/2014",0.088
"15/4/2014",0.087
"16/4/2014",0.083
"17/4/2014",0.087
"18/4/2014",0.087
"21/4/2014",0.087
"22/4/2014",0.086
"23/4/2014",0.083
"24/4/2014",0.083
"25/4/2014",0.084
"28/4/2014",0.082
"29/4/2014",0.082
"30/4/2014",0.08
"1/5/2014",0.08
"2/5/2014",0.085
"5/5/2014",0.08
"6/5/2014",0.08
"7/5/2014",0.087
"8/5/2014",0.09
"9/5/2014",0.095
"12/5/2014",0.109
"13/5/2014",0.118
"14/5/2014",0.107
"15/5/2014",0.109
"16/5/2014",0.109
"19/5/2014",0.108
"20/5/2014",0.109
"21/5/2014",0.111
"22/5/2014",0.107
"23/5/2014",0.108
"26/5/2014",0.114
"27/5/2014",0.114
"28/5/2014",0.118
"29/5/2014",0.125
"30/5/2014",0.125
"2/6/2014",0.125
"3/6/2014",0.129
"4/6/2014",0.127
"5/6/2014",0.118
"6/6/2014",0.116
"9/6/2014",0.118
"10/6/2014",0.116
"11/6/2014",0.12
"12/6/2014",0.136
"13/6/2014",0.129
"16/6/2014",0.131
"17/6/2014",0.129
"18/6/2014",0.131
"19/6/2014",0.129
"20/6/2014",0.129
"23/6/2014",0.131
"24/6/2014",0.149
"25/6/2014",0.153
"26/6/2014",0.175
"27/6/2014",0.175
"30/6/2014",0.173
"1/7/2014",0.173
"2/7/2014",0.168
"3/7/2014",0.168
"4/7/2014",0.168
"7/7/2014",0.166
"8/7/2014",0.166
"9/7/2014",0.166
"10/7/2014",0.162
"11/7/2014",0.162
"14/7/2014",0.164
"15/7/2014",0.166
"16/7/2014",0.162
"17/7/2014",0.162
"18/7/2014",0.162
"21/7/2014",0.157
"22/7/2014",0.153
"23/7/2014",0.151
"24/7/2014",0.151
"25/7/2014",0.146
"28/7/2014",0.144
"29/7/2014",0.136
"30/7/2014",0.151
"31/7/2014",0.153
"1/8/2014",0.153
"4/8/2014",0.153
"5/8/2014",0.153
"6/8/2014",0.153
"7/8/2014",0.153
"8/8/2014",0.155
"11/8/2014",0.153
"12/8/2014",0.153
"13/8/2014",0.153
"14/8/2014",0.146
"15/8/2014",0.151
"18/8/2014",0.153
"19/8/2014",0.153
"20/8/2014",0.157
"21/8/2014",0.151
"22/8/2014",0.162
"25/8/2014",0.177
"26/8/2014",0.184
"27/8/2014",0.175
"28/8/2014",0.175
"29/8/2014",0.179
"1/9/2014",0.173
"2/9/2014",0.166
"3/9/2014",0.162
"4/9/2014",0.16
"5/9/2014",0.168
"8/9/2014",0.166
"9/9/2014",0.166
"10/9/2014",0.166
"11/9/2014",0.166
"12/9/2014",0.17
"15/9/2014",0.166
"16/9/2014",0.166
"17/9/2014",0.155
"18/9/2014",0.153
"19/9/2014",0.166
"22/9/2014",0.166
"23/9/2014",0.164
"24/9/2014",0.166
"25/9/2014",0.166
"26/9/2014",0.166
"29/9/2014",0.155
"30/9/2014",0.146
"1/10/2014",0.146
"2/10/2014",0.146
"3/10/2014",0.146
"6/10/2014",0.142
"7/10/2014",0.146
"8/10/2014",0.153
"9/10/2014",0.17
"10/10/2014",0.17
"13/10/2014",0.166
"14/10/2014",0.164
"15/10/2014",0.166
"16/10/2014",0.166
"17/10/2014",0.162
"20/10/2014",0.151
"21/10/2014",0.16
"22/10/2014",0.157
"23/10/2014",0.14
"24/10/2014",0.144
"27/10/2014",0.142
"28/10/2014",0.144
"29/10/2014",0.144
"30/10/2014",0.151
"31/10/2014",0.14
"3/11/2014",0.144
"4/11/2014",0.149
"5/11/2014",0.14
"6/11/2014",0.144
"7/11/2014",0.144
"10/11/2014",0.136
"11/11/2014",0.133
"12/11/2014",0.136
"13/11/2014",0.136
"14/11/2014",0.138
"17/11/2014",0.138
"18/11/2014",0.133
"19/11/2014",0.133
"20/11/2014",0.131
"21/11/2014",0.136
"24/11/2014",0.136
"25/11/2014",0.129
"26/11/2014",0.133
"27/11/2014",0.131
"28/11/2014",0.131
"1/12/2014",0.127
"2/12/2014",0.127
"3/12/2014",0.127
"4/12/2014",0.127
"5/12/2014",0.125
"8/12/2014",0.127
"9/12/2014",0.131
"10/12/2014",0.127
"11/12/2014",0.136
"12/12/2014",0.136
"15/12/2014",0.131
"16/12/2014",0.131
"17/12/2014",0.122
"18/12/2014",0.131
"19/12/2014",0.129
"22/12/2014",0.129
"23/12/2014",0.127
"24/12/2014",0.127
"25/12/2014",0.127
"26/12/2014",0.127
"29/12/2014",0.118
"30/12/2014",0.127
"31/12/2014",0.136
"1/1/2015",0.136
"2/1/2015",0.136
"5/1/2015",0.131
"6/1/2015",0.125
"7/1/2015",0.129
"8/1/2015",0.129
"9/1/2015",0.129
"12/1/2015",0.129
"13/1/2015",0.136
"14/1/2015",0.136
"15/1/2015",0.138
"16/1/2015",0.138
"19/1/2015",0.14
"20/1/2015",0.142
"21/1/2015",0.144
"22/1/2015",0.16
"23/1/2015",0.17
"26/1/2015",0.17
"27/1/2015",0.168
"28/1/2015",0.17
"29/1/2015",0.173
"30/1/2015",0.173
"2/2/2015",0.173
"3/2/2015",0.17
"4/2/2015",0.186
"5/2/2015",0.186
"6/2/2015",0.186
"9/2/2015",0.186
"10/2/2015",0.186
"11/2/2015",0.186
"12/2/2015",0.186
"13/2/2015",0.186
"16/2/2015",0.186
"17/2/2015",0.186
"18/2/2015",0.186
"19/2/2015",0.186
"20/2/2015",0.186
"23/2/2015",0.186
"24/2/2015",0.186
"25/2/2015",0.186
"26/2/2015",0.186
"27/2/2015",0.186
"2/3/2015",0.186
"3/3/2015",0.186
"4/3/2015",0.186
"5/3/2015",0.186
"6/3/2015",0.186
"9/3/2015",0.186
"10/3/2015",0.186
"11/3/2015",0.186
"12/3/2015",0.186
"13/3/2015",0.186
"16/3/2015",0.186
"17/3/2015",0.186
"18/3/2015",0.186
"19/3/2015",0.186
"20/3/2015",0.186
"23/3/2015",0.186
"24/3/2015",0.186
"25/3/2015",0.186
"26/3/2015",0.186
"27/3/2015",0.186
"30/3/2015",0.186
"31/3/2015",0.186
"1/4/2015",0.186
"2/4/2015",0.186
"3/4/2015",0.186
"6/4/2015",0.186
"7/4/2015",0.186
"8/4/2015",0.186
"9/4/2015",0.186
"10/4/2015",0.186
"13/4/2015",0.186
"14/4/2015",0.186
"15/4/2015",0.186
"16/4/2015",0.186
"17/4/2015",0.186
"20/4/2015",0.186
"21/4/2015",0.186
"22/4/2015",0.186
"23/4/2015",0.186
"24/4/2015",0.186
"27/4/2015",0.186
"28/4/2015",0.186
"29/4/2015",0.186
"30/4/2015",0.186
"1/5/2015",0.186
"4/5/2015",0.186
"5/5/2015",0.186
"6/5/2015",0.341
"7/5/2015",0.398
"8/5/2015",0.573
"11/5/2015",0.66
"12/5/2015",0.595
"13/5/2015",0.573
"14/5/2015",0.608
"15/5/2015",0.612
"18/5/2015",0.686
"19/5/2015",0.673
"20/5/2015",0.678
"21/5/2015",0.678
"22/5/2015",0.831
"25/5/2015",0.831
"26/5/2015",0.831
"27/5/2015",0.831
"28/5/2015",0.831
"29/5/2015",0.831
"1/6/2015",0.831
"2/6/2015",0.831
"3/6/2015",0.831
"4/6/2015",0.831
"5/6/2015",1.036
"8/6/2015",1.132
"9/6/2015",1.285
"10/6/2015",1.285
"11/6/2015",1.381
"12/6/2015",1.539
"15/6/2015",1.714
"16/6/2015",1.635
"17/6/2015",1.565
