"StockPrice.Date","StockPrice...j."
"3/1/2011",0.3
"4/1/2011",0.3
"5/1/2011",0.305
"6/1/2011",0.305
"7/1/2011",0.295
"10/1/2011",0.295
"11/1/2011",0.29
"12/1/2011",0.3
"13/1/2011",0.29
"14/1/2011",0.29
"17/1/2011",0.29
"18/1/2011",0.29
"19/1/2011",0.29
"20/1/2011",0.29
"21/1/2011",0.3
"24/1/2011",0.27
"25/1/2011",0.27
"26/1/2011",0.275
"27/1/2011",0.275
"28/1/2011",0.275
"31/1/2011",0.29
"1/2/2011",0.29
"2/2/2011",0.29
"3/2/2011",0.29
"4/2/2011",0.29
"7/2/2011",0.29
"8/2/2011",0.29
"9/2/2011",0.29
"10/2/2011",0.29
"11/2/2011",0.29
"14/2/2011",0.28
"15/2/2011",0.275
"16/2/2011",0.275
"17/2/2011",0.255
"18/2/2011",0.28
"21/2/2011",0.28
"22/2/2011",0.255
"23/2/2011",0.26
"24/2/2011",0.25
"25/2/2011",0.25
"28/2/2011",0.25
"1/3/2011",0.25
"2/3/2011",0.25
"3/3/2011",0.255
"4/3/2011",0.29
"7/3/2011",0.29
"8/3/2011",0.27
"9/3/2011",0.265
"10/3/2011",0.28
"11/3/2011",0.27
"14/3/2011",0.38
"15/3/2011",0.36
"16/3/2011",0.375
"17/3/2011",0.345
"18/3/2011",0.345
"21/3/2011",0.32
"22/3/2011",0.345
"23/3/2011",0.36
"24/3/2011",0.325
"25/3/2011",0.33
"28/3/2011",0.32
"29/3/2011",0.32
"30/3/2011",0.32
"31/3/2011",0.305
"1/4/2011",0.31
"4/4/2011",0.31
"5/4/2011",0.31
"6/4/2011",0.31
"7/4/2011",0.31
"8/4/2011",0.31
"11/4/2011",0.31
"12/4/2011",0.31
"13/4/2011",0.31
"14/4/2011",0.31
"15/4/2011",0.33
"18/4/2011",0.33
"19/4/2011",0.33
"20/4/2011",0.33
"21/4/2011",0.33
"22/4/2011",0.33
"25/4/2011",0.33
"26/4/2011",0.33
"27/4/2011",0.355
"28/4/2011",0.36
"29/4/2011",0.35
"2/5/2011",0.35
"3/5/2011",0.3
"4/5/2011",0.3
"5/5/2011",0.3
"6/5/2011",0.3
"9/5/2011",0.3
"10/5/2011",0.3
"11/5/2011",0.3
"12/5/2011",0.3
"13/5/2011",0.3
"16/5/2011",0.3
"17/5/2011",0.3
"18/5/2011",0.275
"19/5/2011",0.275
"20/5/2011",0.29
"23/5/2011",0.275
"24/5/2011",0.265
"25/5/2011",0.27
"26/5/2011",0.28
"27/5/2011",0.315
"30/5/2011",0.3
"31/5/2011",0.3
"1/6/2011",0.3
"2/6/2011",0.295
"3/6/2011",0.3
"6/6/2011",0.3
"7/6/2011",0.31
"8/6/2011",0.31
"9/6/2011",0.3
"10/6/2011",0.32
"13/6/2011",0.3
"14/6/2011",0.3
"15/6/2011",0.3
"16/6/2011",0.3
"17/6/2011",0.3
"20/6/2011",0.265
"21/6/2011",0.29
"22/6/2011",0.3
"23/6/2011",0.3
"24/6/2011",0.3
"27/6/2011",0.3
"28/6/2011",0.3
"29/6/2011",0.3
"30/6/2011",0.3
"1/7/2011",0.3
"4/7/2011",0.3
"5/7/2011",0.315
"6/7/2011",0.28
"7/7/2011",0.28
"8/7/2011",0.275
"11/7/2011",0.295
"12/7/2011",0.295
"13/7/2011",0.29
"14/7/2011",0.295
"15/7/2011",0.275
