"StockPrice.Date","StockPrice...j."
"9/1/2012",4.53
"10/1/2012",4.462
"11/1/2012",4.53
"12/1/2012",4.462
"13/1/2012",4.26
"16/1/2012",4.057
"17/1/2012",4.53
"18/1/2012",4.327
"19/1/2012",4.124
"20/1/2012",4.192
"23/1/2012",4.192
"24/1/2012",4.192
"25/1/2012",4.192
"26/1/2012",4.26
"27/1/2012",4.124
"30/1/2012",4.057
"31/1/2012",3.989
"1/2/2012",3.854
"2/2/2012",4.192
"3/2/2012",4.057
"6/2/2012",3.989
"7/2/2012",4.057
"8/2/2012",4.057
"9/2/2012",4.124
"10/2/2012",4.395
"13/2/2012",4.192
"14/2/2012",4.057
"15/2/2012",4.192
"16/2/2012",4.192
"17/2/2012",4.192
"20/2/2012",4.598
"21/2/2012",5.274
"22/2/2012",5.274
"23/2/2012",5.882
"24/2/2012",5.95
"27/2/2012",6.018
"28/2/2012",5.95
"29/2/2012",5.882
"1/3/2012",5.95
"2/3/2012",5.882
"5/3/2012",5.815
"6/3/2012",5.477
"7/3/2012",5.139
"8/3/2012",5.612
"9/3/2012",5.544
"12/3/2012",5.477
"13/3/2012",5.409
"14/3/2012",5.341
"15/3/2012",5.139
"16/3/2012",5.206
"19/3/2012",5.139
"20/3/2012",4.936
"21/3/2012",4.936
"22/3/2012",4.53
"23/3/2012",4.868
"26/3/2012",4.733
"27/3/2012",4.936
"28/3/2012",4.801
"29/3/2012",4.733
"30/3/2012",4.53
"2/4/2012",4.53
"3/4/2012",4.53
"4/4/2012",4.53
"5/4/2012",4.53
"6/4/2012",4.53
"9/4/2012",4.53
"10/4/2012",4.53
"11/4/2012",4.53
"12/4/2012",4.53
"13/4/2012",4.53
"16/4/2012",4.53
"17/4/2012",4.53
"18/4/2012",4.53
"19/4/2012",4.53
"20/4/2012",4.53
"23/4/2012",4.53
"24/4/2012",4.53
"25/4/2012",4.53
"26/4/2012",4.53
"27/4/2012",4.53
"30/4/2012",4.53
"1/5/2012",4.53
"2/5/2012",4.53
"3/5/2012",4.26
"4/5/2012",4.26
"7/5/2012",4.26
"8/5/2012",4.26
"9/5/2012",4.26
"10/5/2012",3.989
"11/5/2012",3.719
"14/5/2012",3.381
"15/5/2012",3.245
"16/5/2012",3.178
"17/5/2012",2.907
"18/5/2012",3.245
"21/5/2012",3.178
"22/5/2012",3.178
"23/5/2012",3.178
"24/5/2012",3.11
"25/5/2012",3.178
"28/5/2012",3.043
"29/5/2012",3.11
"30/5/2012",3.11
"31/5/2012",3.11
"1/6/2012",3.043
"4/6/2012",3.043
"5/6/2012",3.043
"6/6/2012",3.043
"7/6/2012",3.043
"8/6/2012",3.11
"11/6/2012",3.245
"12/6/2012",3.448
"13/6/2012",3.584
"14/6/2012",3.448
"15/6/2012",3.516
"18/6/2012",3.448
"19/6/2012",3.448
"20/6/2012",3.448
"21/6/2012",3.448
"22/6/2012",3.381
"25/6/2012",3.516
"26/6/2012",3.516
"27/6/2012",3.786
"28/6/2012",3.651
"29/6/2012",3.584
"2/7/2012",3.584
"3/7/2012",3.313
"4/7/2012",3.516
"5/7/2012",3.516
"6/7/2012",3.584
"9/7/2012",3.381
"10/7/2012",3.178
"11/7/2012",3.245
"12/7/2012",3.11
"13/7/2012",3.178
"16/7/2012",2.975
"17/7/2012",2.975
"18/7/2012",2.907
"19/7/2012",3.178
"20/7/2012",3.043
"23/7/2012",3.043
"24/7/2012",2.84
"25/7/2012",2.84
"26/7/2012",2.907
"27/7/2012",2.84
"30/7/2012",2.772
"31/7/2012",3.989
"1/8/2012",3.719
"2/8/2012",3.313
"3/8/2012",3.516
"6/8/2012",3.719
"7/8/2012",3.651
"8/8/2012",3.854
"9/8/2012",3.584
"10/8/2012",3.719
"13/8/2012",3.516
"14/8/2012",3.719
"15/8/2012",3.786
"16/8/2012",3.719
